,artist_name,album_name,song_name,popularity,track_id,track_explicit
658,Helen Reddy,The Woman I Am: The Definitive Collection,Angie Baby,3,5KGlq5DJBUtp3X19gaYC5e,False
659,Barry Manilow,Ultimate Manilow,Mandy,55,4oV4dVj0evVFhjPLvUz8w8,False
660,Barry Manilow,The Greatest Songs Of The Seventies,Mandy,35,0ssAXsGnDmJO8KXTADtJLS,False
661,Neil Sedaka,The Real Neil,Laughter in the Rain,28,4AINfaMpYhvrdsdlSGE7U8,False
662,Eagles,The Very Best of the Eagles (2013 Remaster),The Best of My Love - 2013 Remaster,49,6x8C7SBqQukeaeh9etWdZY,False
663,Eagles,Their Greatest Hits 1971-1975 (2013 Remaster),The Best of My Love - 2013 Remaster,47,1SygWpTusxfl3yhOspfXbH,False
664,Eagles,Legacy,The Best of My Love - Single Version; 2018 Remaster,26,3qKrl67wybDK9MR7miZhW7,False
665,Olivia Newton-John,Have You Never Been Mellow,Have You Never Been Mellow,47,5ehVOC0zSdwWqyZlhomJSi,False
666,Olivia Newton-John,Olivia's Live Hits,Have You Never Been Mellow - Live,16,4xVq9v9qyrOGTfLhbBg0fM,False
667,The Doobie Brothers,Best of The Doobies,Black Water - Single Version,52,3x1v32I3SZNvC7q7bDhcGm,False
668,The Doobie Brothers,Southbound,Black Water (with Zac Brown Band),38,2mfwqp4aPbuDgZLHjEskwY,False
669,The Doobie Brothers,The Very Best Of,Black Water - 2006 Remaster,28,73yp6oE8A4Qd3HK1wk4ebo,False
670,Frankie Valli,Closeup,My Eyes Adored You,60,2yDQVcj26tpi9IUJhw9xDs,False
671,Frankie Valli & The Four Seasons,The Very Best of Frankie Valli & The 4 Seasons,My Eyes Adored You,45,2cqVnbTiYgdun186IbDRwm,False
672,Frankie Valli & The Four Seasons,Reunited Live,My Eyes Adored You - Live,36,1fxkvie5yzUEtiIkGhfiZe,False
673,Frankie Valli & The Four Seasons,Jersey Beat: The Music Of Frankie Valli and The Four Seasons,My Eyes Adored You - 2007 Remaster,20,6Vk8H9DC22DP5GtF61iEje,False
674,Frankie Valli & The Four Seasons,The Definitive Pop Collection,My Eyes Adored You - 2006 Remaster,20,5djEMeHM0wiBn0enUgtL4r,False
675,Frankie Valli & The Four Seasons,The 20 Greatest Hits of Frankie Valli And The Four Seasons Live,My Eyes Adored You,9,29U0cqQPML39gH3N83JpFF,False
676,Frankie Valli,Selected Solo Works,My Eyes Adored You,9,3199J71fcr2krrWj9BtpET,False
677,"Earth, Wind & Fire",That's The Way Of The World,Shining Star,63,0RgcOUQg4qYAEt9RIdf3oB,False
678,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",Shining Star,41,4jHzeOQqosZR5qNqJzEeHm,False
679,"Earth, Wind & Fire","The Essential Earth, Wind & Fire",Shining Star,33,3WB48S6YVPhZbePpTHx4Kp,False
680,"Earth, Wind & Fire",September,Shining Star,32,5MYWfFDG0smygK5GTK2R1u,False
681,Freddy Fender,The Freddy Fender Collection,Before the Next Teardrop Falls,50,3awuorsQsio2PUOvzq3hpd,False
682,Freddy Fender,The Golden Voice of the Texas Gulf Coast,Before the Next Teardrop Falls,15,3gDMSJa3VAXpr9uIkgmF1F,False
683,John Denver,An Evening With John Denver,"Thank God I'm a Country Boy - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",42,7sVfJHBjH9cr4XsTYAwNYI,False
684,John Denver,The Essential John Denver,"Thank God I'm a Country Boy - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",34,5beubO38Ap5lpFSmcoUNkh,False
685,John Denver,All of My Memories,"Thank God I'm a Country Boy - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",19,5F18eJDHoP7kXrBeS7Wu0f,False
686,John Denver,Live In London,"Thank God I'm a Country Boy - Live at the Palladium, London, UK - April 1976",17,18Voe6WKzvsghUvVLBJCL3,False
687,John Denver,"John Denver's Greatest Hits, Volume 2","Thank God I'm a Country Boy - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",15,0d2Uz7f1GdM2xUnrLENawF,False
688,America,Hearts,Sister Golden Hair,67,5VSAonaAPhhGn0G7hMYwWK,False
689,America,50th Anniversary: The Collection,Sister Golden Hair,22,3rbtETB5mxYcYm1Z6syfFR,False
690,America,Hits,Sister Golden Hair,23,5Kprn57XuhrzbZnpUZVkFt,False
691,America,The Complete Greatest Hits,Sister Golden Hair,19,1n8j1pAiGywe2abWwkbWhp,False
692,America,"Archives, Vol. 1",Sister Golden Hair,19,5zmiXYk8I8D5dQzHK1FmKJ,False
693,America,Hits: 50th Anniversay Edition (50th Anniversary Edition),Sister Golden Hair,17,1tUBbmKyuXpvrUWDqaXNuW,False
694,America,Live,Sister Golden Hair - Live,21,2jcBoq4gDR1hx9av2hmk5e,False
695,America,The Complete WB Collection 1971 - 1977,Sister Golden Hair,15,0cQ4169fOGGgAI9ZDagHTk,False
696,America,The Warner Bros. Years 1971-1977,Sister Golden Hair,12,7aEb8TvMMYfVF6sFN6L5Vr,False
697,America,Here & Now (Expanded Edition),Sister Golden Hair - Live,16,0Fmh7C49ITDslKJJJRPkHm,False
698,Captain & Tennille,Love Will Keep Us Together,Love Will Keep Us Together,62,4pCNJwixy2ImFncaPY2yE2,False
699,Captain & Tennille,Greatest Hits,Love Will Keep Us Together,47,1f4iVGDitHYMVBaoc9GXO2,False
700,Captain & Tennille,The Ultimate Collection: Captain & Tennille,Love Will Keep Us Together,22,56ZPl9gFBZxPfRBOBqHfer,False
701,Captain & Tennille,The Best Of / 20th Century Masters The Millennium Collection,Love Will Keep Us Together,17,23ta3yiikVA68vqvYzwPoN,False
702,Eagles,One of These Nights (2013 Remaster),One of These Nights - 2013 Remaster,69,608xszaAxVh4m7NcKJiAbF,False
703,Eagles,Their Greatest Hits 1971-1975 (2013 Remaster),One of These Nights - 2013 Remaster,47,0EbLzgRAninN9VKUooiweR,False
704,Eagles,The Very Best of the Eagles (2013 Remaster),One of These Nights - 2013 Remaster,38,3XwfkaJOesD6fyMT5ZpkuX,False
705,Eagles,Legacy,One of These Nights - Single Version; 2018 Remaster,33,603KXhZ58l2fqgiyuIsEj8,False
706,Eagles,Hotel California (40th Anniversary Expanded Edition),"One of These Nights - Live at Capital Centre, Landover, MD, 3/21-22/1977; 2017 Remaster",29,3D7Il9cojvBjEzV9yDxqsx,False
707,Eagles,Legacy,One of These Nights - 2013 Remaster,21,448guMNtUp7AhZCJmjZiLx,False
708,Eagles,Selected Works 1972-1999,One of These Nights - 2013 Remaster,22,1q7nqxNxgE2hmpINv2czmZ,False
709,Bee Gees,Main Course,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",62,4t0Pj3iBnSCZv5pDEPNmzG,False
710,Bee Gees,How Can You Mend A Broken Heart,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",38,5KyLgrzur1AIRTSVqoByt8,False
711,Bee Gees,Greatest,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",34,6YtXiuvDj7sKYBJ1XwAuDI,False
712,Bee Gees,One Night Only,Jive Talkin' - Live At The MGM Grand,38,4m9X1AR1EDCNFeZO1wkM91,False
713,Bee Gees,The Ultimate Bee Gees,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",27,6sTU7eFcHZLlSQ2z2y7WlK,False
714,Bee Gees,Timeless - The All-Time Greatest Hits,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",25,3Wa8GGAmCvJp15B72qOWWH,False
715,Bee Gees,The Record - Their Greatest Hits,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",22,4eeNwl0puodYP0s1dWdsCc,False
716,Bee Gees,Number Ones,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",19,2xusT05sK8gdw370cYZ5pB,False
717,Bee Gees,Here At Last… Bee Gees …Live,"Jive Talkin' - Live At The Forum, Los Angeles, 1976",19,1u8Jr8yIQ9YYfkQMj1GN01,False
718,Bee Gees,Bee Gees: 1970 - 1975,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",15,5GnRTniLDE6EDhzNszhyJ7,False
719,Bee Gees,Tales From The Brothers Gibb,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",12,4zhceioyjJ4VTMCEX6VCbo,False
720,Glen Campbell,Rhinestone Cowboy (Expanded Edition),Rhinestone Cowboy,61,0VwTeYNjcl30DyQlt3GPe0,False
721,Glen Campbell,Greatest Hits,Rhinestone Cowboy,41,3UjdvK3tW0YjEtdbSfO8M5,False
722,Glen Campbell,Rhinestone Cowboy (Expanded Edition),Rhinestone Cowboy,34,3hynqAo5UHGbXQm8sv0pc3,False
723,Glen Campbell,Essential,Rhinestone Cowboy,41,7kUyEpjTz8Q1loiC1xlF07,False
724,Glen Campbell,The Legacy (1961-2017),Rhinestone Cowboy - Remastered,50,7gZD8Ime7bhJI8Do6AiYT8,False
725,Glen Campbell,Glen Campbell - The Capitol Years 1965 - 1977,Rhinestone Cowboy,24,68yjblcYaMCQFMD9Q6x1IO,False
726,Glen Campbell,Live From The Troubadour,Rhinestone Cowboy - Live From The Troubadour / 2008,20,5bSvbq5TZ8405DMdGJ8DcR,False
727,Glen Campbell,Live Anthology,Rhinestone Cowboy,21,6AmEL7VekAzzEqfaSFlhXT,False
728,David Bowie,Young Americans (2016 Remaster),Fame - 2016 Remaster,59,1PehfITh0TTRx3LkDdV4h3,False
729,David Bowie,Best of Bowie,Fame - 1999 Remaster,42,4r8cI0SCP8c0juGDEMreEW,True
730,Neil Sedaka,The Definitive Collection,Bad Blood,44,5ABrBYbzepxzcW9pLIWw1j,False
731,Elton John,Rock Of The Westies,Island Girl,38,2u3UJ9KyduTnbi9yUVGYfW,False
732,Elton John,Rock Of The Westies,Island Girl,39,1H7x0bYvO4rwUOb8fQXfEk,False
733,Elton John,Diamonds (Deluxe),Island Girl - Remastered,31,7i0WAy1ISQXAIuyBxbGoKe,False
734,The Staple Singers,Let's Do It Again Original Sound Track,Let's Do It Again,47,1YQIOrrOg1UDqZCGcZWQ0a,False
735,C.W. McCall,C.W. McCall's Greatest Hits,Convoy,59,6dGWq08LXuIw6T2oUeHECh,False
736,C.W. McCall,The Best Of C.W. McCall,Convoy,28,2MDi2nUwRZDRnOBTELhVpn,False
737,C.W. McCall,The Real Mccall,Convoy,32,4WinP2xwxkT5w0GKUioeYi,False
738,Barry Manilow,The Essential Barry Manilow,I Write the Songs - Single Edit,28,3XmIxdK4YX8m94XWmwKheA,False
739,Barry Manilow,Ultimate Manilow,I Write the Songs,27,04gcSzbLKKUQLCV0UYmWDt,False
740,Ohio Players,20th Century Masters: The Millennium Collection: Best Of Ohio Players,Love Rollercoaster,20,7DMrlzptjyrZNMP6PXcVKn,False
741,Paul Simon,The Essential Paul Simon,50 Ways to Leave Your Lover,46,7bdDULyOUqNyWu6XPeAnSO,False
742,Paul Simon,Over the Bridge of Time: A Paul Simon Retrospective (1964-2011),50 Ways to Leave Your Lover,19,44uBWFVNpDrKT1TdAXEMyr,False
743,Paul Simon,The Concert in Hyde Park,"50 Ways to Leave Your Lover - Live at Hyde Park, London, UK - July 2012",20,4nl51sHXfQzcbTzcR8oBEu,False
744,Smokey Robinson & The Miracles,The 35th Anniversary Collection,Love Machine - Pt. 1,42,1b833AsiKCEhLLxmdQu9Hw,False
745,Frankie Valli & The Four Seasons,Jersey Beat: The Music Of Frankie Valli and The Four Seasons,"December, 1963 (Oh, What a Night) - 2007 Remaster",43,5CuQUbas6KGKtHCZfNG7wY,False
746,Frankie Valli & The Four Seasons,The Definitive Pop Collection,"December, 1963 (Oh, What a Night) - 2006 Remaster",18,1lXZFi0khsqj7cJMamc9Op,False
747,Johnnie Taylor,Eargasm,Disco Lady,36,1tMyqN7bNCokdg7jWgKPc8,False
748,Johnnie Taylor,Super Hits,Disco Lady - Single Version,12,2vswU6UOXMNDwnzWlvY1Ct,False
749,Johnnie Taylor,Eargasm,Disco Lady - Extended Disco Version With Johnnie's Rap,13,3fyxGi96dYbuIOOyHWWtfq,False
750,Johnnie Taylor,Rated X-Traordinaire: The Best of Johnnie Taylor,Disco Lady - Single Version,8,1BedILIY788bVdg8RGvebL,False
751,Johnnie Taylor,Taylored to Please,"Disco Lady, 2000",6,4gXnRKdMtLKrllFR3HL04r,False
752,The Bellamy Brothers,Bellamy Brothers,Let Your Love Flow,69,064SVQsmWl5EF0zahmzkQk,False
753,The Bellamy Brothers,Let your love flow - Die neue Best of,Let Your Love Flow - Remake '91,31,2KbqlVFXmxBedKRooiggrj,False
754,The Bellamy Brothers,40 Years,Let Your Love Flow - Rerecorded,29,7LGlXqvOEXyVZgeDXaDKwK,False
755,The Bellamy Brothers,Greatest Hits Volume 1: Deluxe Edition,Let Your Love Flow - Rerecorded,29,5n49ULGNBDVOR6h8hQ8184,False
756,The Bellamy Brothers,All-Time Greatest Hits,Let Your Love Flow,23,1ObvlbkQM8NrpdrUDUxD3W,False
757,The Bellamy Brothers,"Greatest Hits, Vol. 1",Let Your Love Flow,22,1XgSTUEWgBOQ8xr9kgaWrK,False
758,The Bellamy Brothers,Best Of The Bellamy Brothers,Let Your Love Flow,22,3zXZv9PhLv5JhRwIVM5oqc,False
759,The Bellamy Brothers,"The 25 Year Collection, Vol. 1",Let Your Love Flow - Re-Recorded,24,1emdvg667sjWqJ09wCwRUf,False
760,The Bellamy Brothers,Number One Hits,Let Your Love Flow,13,29gg821Ids7ubUNU8Nwf1L,False
761,The Bellamy Brothers,Let Your Love Flow (The Dance Mix Album),Let Your Love Flow - Remix,12,2rpiFfxiTmgFxAa8zCQlJ2,False
762,John Sebastian,Welcome Back,"Welcome Back (Theme from Welcome Back, Kotter)",45,2pS6zWWQCpO0IVEBIbzJh8,False
763,John Sebastian,Rhino Hi-Five: John Sebastian,"Welcome Back (Theme from Welcome Back, Kotter)",25,5lSvRiMiLnG5HIpcQH4MAz,False
764,The Sylvers,Classic Masters,Boogie Fever,32,0vE1E6ZNJGlCHPe95z5Orl,False
765,Wings,Wings At The Speed Of Sound (Archive Collection),Silly Love Songs - Remastered 2014,61,3uiMBldZ07pW0ySHDX5gzE,False
766,Wings,Wings Greatest,Silly Love Songs,33,4e6dQEZSQjUdAABxLHeQTV,False
767,Wings,Wings At The Speed Of Sound (Archive Collection),Silly Love Songs - Demo / Remastered 2014,24,4swoNQroJF3q3xtqNUf1d7,False
768,Diana Ross,Diana Ross (Expanded Edition),Love Hangover,49,4UqPeeSyRt59KZmC0aA2Ni,False
769,Diana Ross,Diana Ross (Expanded Edition),Love Hangover - Single Version,42,3gbnQ7TJEx1EI9chRZXVXl,False
770,Diana Ross,Supertonic: Mixes,Love Hangover - Eric Kupper Remix,28,4sZPNRKaC7KedrsiX2LsMR,False
771,Diana Ross,Diana,Love Hangover - Extended Alternate Version,26,39QLdxEZdfg78qXKbQS9Nx,False
772,Diana Ross,All The Great Hits,"Love Hangover - 12"" Version",22,7G2lPglBJSiy92ZIkxQVPA,False
773,Diana Ross,20th Century Masters: The Millennium Collection: Best of Diana Ross,Love Hangover,13,795hQWYDEJHI3fDoSN4opD,False
774,Starland Vocal Band,Starland Vocal Band,Afternoon Delight,56,1pBAsoHy7eN9aeVCTAiKua,False
775,The Manhattans,The Manhattans (Expanded Version),Kiss and Say Goodbye,58,0rHiGIRASJq8snJGFJMpnI,False
776,The Manhattans,The Best Of The Manhattans: Kiss And Say Goodbye,Kiss and Say Goodbye,45,4GBq8IPJieQyxwpHfLCxAx,False
777,The Manhattans,Love Songs,Kiss and Say Goodbye,35,3xCy2d2yP0ChZrOUB2Gwnr,False
778,The Manhattans,The Essential Manhattans,Kiss and Say Goodbye - X-Rated Version,17,1446TlfTZUpJjIcvA761mK,False
779,Bee Gees,Children Of The World,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",67,2xiOdusRnZezQok1RgLNeS,False
780,Bee Gees,The Ultimate Bee Gees,You Should Be Dancing,54,4T5Y25pWs2pVZVcFIqFuf8,False
781,Bee Gees,How Can You Mend A Broken Heart,You Should Be Dancing - Full Version,40,69skbcIXeog4ZQLo5GYZBO,False
782,Bee Gees,Greatest,You Should Be Dancing,38,6BOTFSBXEc7rk8MwAWC5cI,False
783,Bee Gees,One Night Only,Intro - You Should Be Dancing / Alone - Live - At The MGM Grand,40,5w2TGBYS9kotRyHWqWxo4R,False
784,Bee Gees,One Night Only,You Should Be Dancing - Live At The MGM Grand,38,08NYrdHBmtAxUsDWO7np04,False
785,Bee Gees,Timeless - The All-Time Greatest Hits,You Should Be Dancing,26,3YUY3UPZ3RPrHs6aBgru0S,False
786,Bee Gees,Greatest,You Should Be Dancing - Jason Bentley/Philip Steir Remix,28,3WVlhsMbNYIRernuTvy4Du,False
787,Bee Gees,Bee Gees: 1976 - 1979,You Should Be Dancing - Full Version,24,3UKLSUrdZQnZGs2JWW6dOZ,False
788,Bee Gees,Here At Last… Bee Gees …Live,"You Should Be Dancing - Live At The Forum, Los Angeles, 1976",24,4OYBEZrlFihPRbuIha7hDl,False
789,Bee Gees,The Record - Their Greatest Hits,You Should Be Dancing,22,5y4trSMQ8LukXEzUHw7GZx,False
790,Bee Gees,Number Ones,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",19,4HACG9UYTF8lMaToEnnXpB,False
791,Wild Cherry,Wild Cherry,Play That Funky Music,68,5uuJruktM9fMdN9Va0DUMl,False
792,Wild Cherry,Super Hits,Play That Funky Music,32,1bYBLZUHKK0m93qZ4cMWJC,False
793,Chicago,Chicago X,If You Leave Me Now,73,0KMGxYKeUzK9wc5DZCt3HT,False
794,Chicago,The Very Best of Chicago: Only the Beginning,If You Leave Me Now,31,1aGmLnNT1uOfqkDZTJ4cWf,False
795,Chicago,Greatest Hits Live,If You Leave Me Now - Live on Soundstage 2018,31,5FagH8A7zWAq30FSxO3ICf,False
796,Chicago,Now More Than Ever: The History of Chicago (Remaster),If You Leave Me Now,21,7gvzpHfS0LTzE4v9DesirK,False
797,Rod Stewart,A Night on the Town (Deluxe Edition),Tonight's the Night (Gonna Be Alright) - 2009 Remaster,54,10LRRKPmx8uHcSxLVWK0ct,False
798,Rod Stewart,A Night on the Town,Tonight's the Night (Gonna Be Alright),39,4h0Mdpmg9VXarbLIGPqJUs,False
799,Rod Stewart,The Definitive Rod Stewart,Tonight's the Night (Gonna Be Alright) - 2008 Remaster,28,52YNr0Hzvx9SbKjzbq49XL,False
800,Rod Stewart,If We Fall in Love Tonight,Tonight's the Night (Gonna Be Alright),37,6sIuXT6JNDeLJ5achFADtz,False
801,Rod Stewart,Live 1976 - 1998: Tonight's the Night,"Tonight's the Night (Gonna Be Alright) - Live at Leicester, England, 12/4/1976",26,3M0s1rIH0kLzjRokGDLNz4,False
802,Rod Stewart,Rod Stewart: 1975-1978,Tonight's the Night (Gonna Be Alright),26,0n5repUNmz9sKIUs22A70s,False
803,Rod Stewart,Rhino Hi-Five: Rod Stewart,Tonight's the Night (Gonna Be Alright),24,68d5efnvThZtYtp5RN9GXb,False
804,Rod Stewart,The Studio Albums 1975 - 2001,Tonight's the Night (Gonna Be Alright),15,1YuttxuHy3QLMdqld5Qevz,False
805,Rod Stewart,Storyteller - The Complete Anthology: 1964 - 1990,Tonight's the Night (Gonna Be Alright),14,6k1Lba4braFixuc9P4Gh3W,False
806,Rod Stewart,Absolutely Live,Tonight's the Night (Gonna Be Alright) - Live 1982,15,0xvBNLZlCeXPv9ydJnoYiQ,False
807,Rod Stewart,A Night on the Town (Deluxe Edition),Tonight's the Night (Gonna Be Alright),11,1rijGVNHdv9UcOcDIlFaQB,False
808,Rod Stewart,Absolutely Live (Expanded Edition),Tonight's the Night (Gonna Be Alright) - Live 1982,11,4mKU4Z59eM0PXjjStHeUml,False
809,Leo Sayer,The Show Must Go On: The Leo Sayer Anthology,You Make Me Feel Like Dancing - Remastered,50,7eu8WlAizBndJ0aOpOyNka,False
810,Leo Sayer,You Make Me Feel Like Dancing - Live,You Make Me Feel Like Dancing - Live,39,2bdJEVHKoNyhnf2YwzxAQd,False
811,Leo Sayer,Very Best Of Leo Sayer,You Make Me Feel Like Dancing - Remastered,36,1kuX1tb3QUKAalYEc4ai5t,False
812,Leo Sayer,Leo Sayer (Live),You Make Me Feel Like Dancing - Live,33,7hhL6l9S7S5b4vWVys6isg,False
813,Leo Sayer,Rhino Hi-Five: Leo Sayer,You Make Me Feel Like Dancing - Remastered,30,3KFZnd7qCotYYLdvQ6CUka,False
814,Mary MacGregor,Just Mary,Torn Between Two Lovers,44,0uSrLvAGZPVkO2DgCj6DfC,False
815,Eagles,Eagles Greatest Hits Vol. 2 (2013 Remaster),New Kid in Town - 2013 Remaster,45,3RkktaAM2VyFywTgzuMAw6,False
816,Eagles,The Very Best of the Eagles (2013 Remaster),New Kid in Town - 2013 Remaster,34,57OA7dHitTUFQ6wCtxFbBf,False
817,Eagles,Eagles Live,New Kid in Town - Live; 1999 Remaster,38,5YmWWyPfV4goMlTfCawehu,False
818,Eagles,Selected Works 1972-1999,New Kid in Town - 2013 Remaster,23,2ySU6SF6RjX9nqhqXiy7cm,False
819,Eagles,Legacy,New Kid in Town - 2013 Remaster,21,0h56c97bs4SxPAp35IleDf,False
820,Barbra Streisand,Back to Brooklyn,Evergreen (Love Theme from A Star Is Born) (with Chris Botti) - Live,13,7DOdiiHMD4R8zMBenz0wpj,False
821,Barbra Streisand,One Voice,"Evergreen (Love Theme from ""A Star Is Born"") - Live",21,6P9X7AlQzsCvAL8J9fTfnP,False
822,Barbra Streisand,"One Night Only: Barbra Streisand and Quartet at the Village Vanguard - September 26, 2009","Evergreen (Love Theme from ""A Star Is Born"") - Live at Village Vanguard, NYC - September 26, 2009",5,0OiJmjtCdOQTJ2EM5j4XEW,False
823,ABBA,ABBA Gold,Dancing Queen,63,2ATDkfqprlNNe9mYWodgdc,False
824,ABBA,The Essential Collection,Dancing Queen,65,1rMfDvE2C8ne8UZj847rKM,False
825,ABBA,Abba Gold Anniversary Edition,Dancing Queen,48,2BsqXN1LH76kAqjegAAsTZ,False
826,Glen Campbell,Southern Nights,Southern Nights,68,7kv7zBjMtVf0eIJle2VZxn,False
827,Glen Campbell,Glen Campbell - The Capitol Years 1965 - 1977,Southern Nights,44,4c68Z9wLdHc36y3CNjwQKM,False
828,Glen Campbell,Greatest Hits,Southern Nights,39,2sd8p89DvYBzJFWo97knsd,False
829,Glen Campbell,The Legacy (1961-2017),Southern Nights - Remastered,18,0bcwSYiBUscYrRNaXXvdcB,False
830,Eagles,The Very Best of the Eagles (2013 Remaster),Hotel California - 2013 Remaster,59,4Vn7TykT27PIygBiZjTR2s,False
831,Eagles,Hell Freezes Over (Remaster 2018),"Hotel California - Live On MTV, 1994",61,2GpBrAoCwt48fxjgjlzMd4,False
832,Eagles,Eagles Greatest Hits Vol. 2 (2013 Remaster),Hotel California - 2013 Remaster,46,2vIRpCpsekN5TiWq3Ua2Ht,False
833,Eagles,Eagles Live,Hotel California - Live; 1999 Remaster,50,5JU7FgGJqgGPUaJA2nhZvm,False
834,Leo Sayer,The Show Must Go On: The Leo Sayer Anthology,When I Need You - Remastered,55,0DM5LkIfpRZFD8EK5So5sp,False
835,Leo Sayer,Very Best Of Leo Sayer,When I Need You - Remastered,33,3cOdKdkpf39zuGnMoRgkwX,False
836,Stevie Wonder,At The Close Of A Century,Sir Duke,48,6vKSrqeuPqnlsqDbBj6F3n,False
837,Stevie Wonder,The Definitive Collection,Sir Duke,31,0dvnR86wsdc0WAKA5CWRBl,False
838,Stevie Wonder,The Definitive Collection,Sir Duke,29,5ByMNGsIPVo5MaZ8PtBScf,False
839,Stevie Wonder,Number 1's,Sir Duke,23,4jY60iae84DbB5PPjSwNRZ,False
840,Stevie Wonder,Original Musiquarium,Sir Duke,23,0q0LwhDazCVXVRECOtGTsG,False
841,Stevie Wonder,Natural Wonder,Sir Duke - Live/1995,24,5GnCpxPMF244uQ8i6f7sqQ,False
842,Fleetwood Mac,Rumours (Super Deluxe),Dreams - 2004 Remaster,83,0ofHAoxe9vBkTCp2UQIavz,False
843,Shaun Cassidy,Shaun Cassidy,Da Doo Ron Ron,40,0BTjoeNHz0mSjXCZO4hzad,False
844,Shaun Cassidy,Greatest Hits,Da Doo Ron Ron,20,1If8TmQozhb6SiyNxlaWet,False
845,Barry Manilow,The Essential Barry Manilow,Looks Like We Made It,29,2FtLky5sftRTZuX2IXsD8L,False
846,Barry Manilow,Ultimate Manilow,Looks Like We Made It,26,5gqGdlXL9YNZy3aO2vNKE5,False
847,Barry Manilow,The Greatest Songs Of The Seventies,Looks Like We Made It,20,1WGYjWZgNbNE5r09CANqex,False
848,Barry Manilow,Live (Legacy Edition),"Looks Like We Made It - Live at the Uris Theatre, New York, NY, 1977",12,1nGHHIxegN9wwuJValf6p4,False
849,Barry Manilow,Live,Looks Like We Made It - Live Version,7,1r8jdfN8ahOZd1MDRlat6E,False
850,Barry Manilow,The Complete Collection...And Then Some,"Send In The Clowns/Looks Like We Made It - Unreleased live excerpts from the ""Showstoppers"" Tour",7,6S3aqm2rerdkwRejBpJsBe,False
851,The Emotions,Rejoice,Best of My Love,67,2M2WJ7gBlcKNxdhyfPp9zY,False
852,The Emotions,The Best Of The Emotions: Best Of My Love,Best of My Love,55,6UjlpJhUqOQqv0hrb38IDI,False
853,Meco,Music Inspired By Star Wars And Other Galactic Funk,Star Wars Theme/Cantina Band,36,4MVA30NmvNtpbDon1ZG7mk,False
854,Meco,The Best Of Meco,Star Wars Theme/Cantina Band,27,7niF1luhYmc28ivQbFm3f0,False
855,Meco,Music Inspired By Star Wars And Other Galactic Funk,Star Wars Theme/Cantina Band - DJ Promo-Only Version,30,2OY6IlCebVV1gz2IkgzOXd,False
856,Debby Boone,You Light Up My Life,You Light Up My Life,56,3dFR132gzO8jxD57R2gid3,False
857,Debby Boone,The Best Of Debby Boone,You Light Up My Life,30,4HILY6mClUBNfAIToPovs5,False
858,Bee Gees,Greatest,How Deep Is Your Love,73,2JoZzpdeP2G6Csfdq5aLXP,False
859,Bee Gees,How Can You Mend A Broken Heart,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",72,3ZP18us6p6LHOZMG1LLUjF,False
860,Bee Gees,The Ultimate Bee Gees,How Deep Is Your Love,43,3EuEiyhtu80uQzFl6C6SuB,False
861,Bee Gees,Timeless - The All-Time Greatest Hits,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",44,0UW7iflqJYC9NuKlYeMKXD,False
862,Player,The Best Of Player: Baby Come Back,Baby Come Back,54,2bwYGPDCC31QTdFca1mQRh,False
863,Bee Gees,Greatest,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",66,3mRM4NM8iO7UBqrSigCQFH,False
864,Bee Gees,Timeless - The All-Time Greatest Hits,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",48,4ICKuJDY5F2XdTR4fIMA7W,False
865,Bee Gees,Tales From The Brothers Gibb,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",52,79hJaqmVdohltPBNN6BULM,False
866,Andy Gibb,The Very Best Of,(Love Is) Thicker Than Water,21,2bOYEeq52xjn0l4lRGSsPF,False
867,Bee Gees,How Can You Mend A Broken Heart,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",76,2cX2coZS1PYBfPs8wgbdWE,False
868,Bee Gees,How Can You Mend A Broken Heart,"Night Fever - From ""Saturday Night Fever"" Soundtrack",71,0qemIQjSxcKyf42VPfZnfa,False
869,Bee Gees,How Can You Mend A Broken Heart,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",72,3ZP18us6p6LHOZMG1LLUjF,False
870,Bee Gees,Greatest,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",66,3mRM4NM8iO7UBqrSigCQFH,False
