,song,album_name,artist,popularity,track_id,track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id_x,uri,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,id_y,id,genres
845,The Loco-Motion,Greatest Hits: Grand Funk Railroad (Remastered),Grand Funk Railroad,43,6saMwrHYHbgSm8WiAbH5RV,False,0.483,0.95,0,-4.263,1,0.179,0.371,0.0,0.488,0.279,124.694,audio_features,6saMwrHYHbgSm8WiAbH5RV,spotify:track:6saMwrHYHbgSm8WiAbH5RV,https://api.spotify.com/v1/tracks/6saMwrHYHbgSm8WiAbH5RV,https://api.spotify.com/v1/audio-analysis/6saMwrHYHbgSm8WiAbH5RV,166813,4,3678234,166.81332,22050,0.28245,158.75484,0.735,1.0,0.292,0.459,6saMwrHYHbgSm8WiAbH5RV,6saMwrHYHbgSm8WiAbH5RV,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']"
846,The Loco-Motion - Remastered,30 Years Of Funk: 1969-1999 The Anthology,Grand Funk Railroad,20,0OCyTaNMt7tGmVmNi3Z4cE,False,0.444,0.935,0,-5.786,1,0.174,0.566,0.0,0.8,0.331,124.653,audio_features,0OCyTaNMt7tGmVmNi3Z4cE,spotify:track:0OCyTaNMt7tGmVmNi3Z4cE,https://api.spotify.com/v1/tracks/0OCyTaNMt7tGmVmNi3Z4cE,https://api.spotify.com/v1/audio-analysis/0OCyTaNMt7tGmVmNi3Z4cE,167133,4,3685290,167.13333,22050,0.0,158.4994,0.79,1.0,0.554,0.556,0OCyTaNMt7tGmVmNi3Z4cE,0OCyTaNMt7tGmVmNi3Z4cE,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']"
847,The Loco-Motion,Caught In The Act (Live/Remastered),Grand Funk Railroad,18,5DdUsvvu968VFanxbBtggv,False,0.499,0.973,11,-5.474,0,0.169,0.0296,0.012,0.972,0.469,126.322,audio_features,5DdUsvvu968VFanxbBtggv,spotify:track:5DdUsvvu968VFanxbBtggv,https://api.spotify.com/v1/tracks/5DdUsvvu968VFanxbBtggv,https://api.spotify.com/v1/audio-analysis/5DdUsvvu968VFanxbBtggv,201967,4,4453376,201.96716,22050,0.0,201.96716,0.802,0.585,0.585,0.619,5DdUsvvu968VFanxbBtggv,5DdUsvvu968VFanxbBtggv,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']"
848,The Streak - 1974 #1Pop; #3Country Billboard Chart Hit,Boogity Boogity,Ray Stevens,44,3HiIBzaoBkOTLmRYkdsusv,False,0.698,0.526,0,-14.338,1,0.298,0.637,0.0,0.919,0.763,119.827,audio_features,3HiIBzaoBkOTLmRYkdsusv,spotify:track:3HiIBzaoBkOTLmRYkdsusv,https://api.spotify.com/v1/tracks/3HiIBzaoBkOTLmRYkdsusv,https://api.spotify.com/v1/audio-analysis/3HiIBzaoBkOTLmRYkdsusv,197733,4,4360020,197.73334,22050,0.261,187.27473,0.541,0.011,0.483,0.513,3HiIBzaoBkOTLmRYkdsusv,3HiIBzaoBkOTLmRYkdsusv,"['bubblegum pop', 'comic', 'country', 'country rock', 'novelty']"
849,The Streak,Greatest Hits - Original Recordings,Ray Stevens,33,2UNfMwF1yY6wSKQUIOOjFh,False,0.685,0.521,0,-14.33,1,0.295,0.647,0.0,0.918,0.791,119.813,audio_features,2UNfMwF1yY6wSKQUIOOjFh,spotify:track:2UNfMwF1yY6wSKQUIOOjFh,https://api.spotify.com/v1/tracks/2UNfMwF1yY6wSKQUIOOjFh,https://api.spotify.com/v1/audio-analysis/2UNfMwF1yY6wSKQUIOOjFh,197733,4,4360020,197.73334,22050,0.261,187.26312,0.64,0.027,0.506,0.511,2UNfMwF1yY6wSKQUIOOjFh,2UNfMwF1yY6wSKQUIOOjFh,"['bubblegum pop', 'comic', 'country', 'country rock', 'novelty']"
850,The Streak,Box Set,Ray Stevens,27,70XWEVyyL1Ds4LOHQbgwh0,False,0.655,0.79,0,-4.784,1,0.248,0.395,0.0,0.364,0.865,120.787,audio_features,70XWEVyyL1Ds4LOHQbgwh0,spotify:track:70XWEVyyL1Ds4LOHQbgwh0,https://api.spotify.com/v1/tracks/70XWEVyyL1Ds4LOHQbgwh0,https://api.spotify.com/v1/audio-analysis/70XWEVyyL1Ds4LOHQbgwh0,199067,4,4389420,199.06667,22050,2.10721,191.69814,0.688,0.658,0.557,0.59,70XWEVyyL1Ds4LOHQbgwh0,70XWEVyyL1Ds4LOHQbgwh0,"['bubblegum pop', 'comic', 'country', 'country rock', 'novelty']"
851,The Streak,Laughter Is the Best Medicine,Ray Stevens,13,5cAqk6CxgbBuOzUkT5H40y,False,0.65,0.733,0,-5.503,1,0.275,0.542,0.0,0.396,0.854,120.794,audio_features,5cAqk6CxgbBuOzUkT5H40y,spotify:track:5cAqk6CxgbBuOzUkT5H40y,https://api.spotify.com/v1/tracks/5cAqk6CxgbBuOzUkT5H40y,https://api.spotify.com/v1/audio-analysis/5cAqk6CxgbBuOzUkT5H40y,198067,4,4367370,198.06667,22050,0.24376,191.33823,0.635,0.648,0.582,0.597,5cAqk6CxgbBuOzUkT5H40y,5cAqk6CxgbBuOzUkT5H40y,"['bubblegum pop', 'comic', 'country', 'country rock', 'novelty']"
852,The Streak,Greatest Hits (50th Anniversary Collection),Ray Stevens,11,0ydCVuNO1rxig7mRkmyCfn,False,0.655,0.79,0,-4.784,1,0.248,0.395,0.0,0.364,0.865,120.787,audio_features,0ydCVuNO1rxig7mRkmyCfn,spotify:track:0ydCVuNO1rxig7mRkmyCfn,https://api.spotify.com/v1/tracks/0ydCVuNO1rxig7mRkmyCfn,https://api.spotify.com/v1/audio-analysis/0ydCVuNO1rxig7mRkmyCfn,199067,4,4389420,199.06667,22050,2.10721,191.69814,0.688,0.658,0.557,0.59,0ydCVuNO1rxig7mRkmyCfn,0ydCVuNO1rxig7mRkmyCfn,"['bubblegum pop', 'comic', 'country', 'country rock', 'novelty']"
853,Sundown,Sundown,Gordon Lightfoot,65,0SjnBEHZVXgCKvOrpvzL2k,False,0.794,0.427,11,-15.492,1,0.029,0.334,1.04e-05,0.0703,0.751,105.732,audio_features,0SjnBEHZVXgCKvOrpvzL2k,spotify:track:0SjnBEHZVXgCKvOrpvzL2k,https://api.spotify.com/v1/tracks/0SjnBEHZVXgCKvOrpvzL2k,https://api.spotify.com/v1/audio-analysis/0SjnBEHZVXgCKvOrpvzL2k,213400,4,4705470,213.4,22050,0.2049,203.60417,0.907,1.0,0.172,0.572,0SjnBEHZVXgCKvOrpvzL2k,0SjnBEHZVXgCKvOrpvzL2k,"['album rock', 'canadian country', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
854,Rock Your Baby,George McCrae - Disco Pioneer,George McCrae,49,16KwF7IrKHTVTitUKH58g3,False,0.594,0.906,1,-5.536,1,0.0594,0.169,0.00122,0.0778,0.892,104.411,audio_features,16KwF7IrKHTVTitUKH58g3,spotify:track:16KwF7IrKHTVTitUKH58g3,https://api.spotify.com/v1/tracks/16KwF7IrKHTVTitUKH58g3,https://api.spotify.com/v1/audio-analysis/16KwF7IrKHTVTitUKH58g3,200053,4,4411176,200.05333,22050,0.47079,187.70432,0.833,1.0,0.257,0.434,16KwF7IrKHTVTitUKH58g3,16KwF7IrKHTVTitUKH58g3,"['disco', 'motown']"
855,Rock Your Baby,Rock Your Baby,George McCrae,39,0iYtGebtnGzemwehimWusQ,False,0.595,0.824,5,-9.768,0,0.0315,0.166,0.115,0.0856,0.941,104.484,audio_features,0iYtGebtnGzemwehimWusQ,spotify:track:0iYtGebtnGzemwehimWusQ,https://api.spotify.com/v1/tracks/0iYtGebtnGzemwehimWusQ,https://api.spotify.com/v1/audio-analysis/0iYtGebtnGzemwehimWusQ,384000,4,8467200,384.0,22050,0.53583,371.85596,0.812,1.0,0.0,0.212,0iYtGebtnGzemwehimWusQ,0iYtGebtnGzemwehimWusQ,"['disco', 'motown']"
856,Rock Your Baby,Rock Your Baby - The Very Best Of,George McCrae,31,0SvxTjFJjTS4i7CecvjRrY,False,0.61,0.659,5,-13.411,0,0.0329,0.275,0.125,0.0567,0.943,104.163,audio_features,0SvxTjFJjTS4i7CecvjRrY,spotify:track:0SvxTjFJjTS4i7CecvjRrY,https://api.spotify.com/v1/tracks/0SvxTjFJjTS4i7CecvjRrY,https://api.spotify.com/v1/audio-analysis/0SvxTjFJjTS4i7CecvjRrY,199293,4,4394418,199.29333,22050,3.04181,187.8088,0.88,1.0,0.32,0.47,0SvxTjFJjTS4i7CecvjRrY,0SvxTjFJjTS4i7CecvjRrY,"['disco', 'motown']"
857,Rock Your Baby - 2012 Remaster,Playlist: The Best Of George McCrae,George McCrae,35,2sExf5EHdGHFs564s4Cumw,False,0.591,0.796,1,-9.702,1,0.0315,0.00551,0.00578,0.0707,0.675,104.633,audio_features,2sExf5EHdGHFs564s4Cumw,spotify:track:2sExf5EHdGHFs564s4Cumw,https://api.spotify.com/v1/tracks/2sExf5EHdGHFs564s4Cumw,https://api.spotify.com/v1/audio-analysis/2sExf5EHdGHFs564s4Cumw,385253,4,8494836,385.25333,22050,0.0,371.5599,0.835,1.0,0.756,0.515,2sExf5EHdGHFs564s4Cumw,2sExf5EHdGHFs564s4Cumw,"['disco', 'motown']"
858,Rock Your Baby,George McCrae,George McCrae,26,7JVqwzgMhNuJF8166fvWbX,False,0.626,0.607,10,-11.507,0,0.0499,0.055,3.24e-05,0.0882,0.831,102.027,audio_features,7JVqwzgMhNuJF8166fvWbX,spotify:track:7JVqwzgMhNuJF8166fvWbX,https://api.spotify.com/v1/tracks/7JVqwzgMhNuJF8166fvWbX,https://api.spotify.com/v1/audio-analysis/7JVqwzgMhNuJF8166fvWbX,194360,4,4285638,194.36,22050,0.37138,188.44154,0.787,1.0,0.454,0.446,7JVqwzgMhNuJF8166fvWbX,7JVqwzgMhNuJF8166fvWbX,"['disco', 'motown']"
859,Rock Your Baby,Rock Your Baby,George McCrae,28,39ZwPBjIPjXl1SlO8NKsWF,False,0.647,0.557,1,-13.06,1,0.0426,0.0363,0.903,0.0715,0.889,105.649,audio_features,39ZwPBjIPjXl1SlO8NKsWF,spotify:track:39ZwPBjIPjXl1SlO8NKsWF,https://api.spotify.com/v1/tracks/39ZwPBjIPjXl1SlO8NKsWF,https://api.spotify.com/v1/audio-analysis/39ZwPBjIPjXl1SlO8NKsWF,201400,4,4440870,201.4,22050,0.14245,183.68146,0.855,1.0,0.308,0.449,39ZwPBjIPjXl1SlO8NKsWF,39ZwPBjIPjXl1SlO8NKsWF,"['disco', 'motown']"
860,Annie's Song,Back Home Again,John Denver,69,4J0DbyODwZJcmIAiTSJfMF,False,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,audio_features,4J0DbyODwZJcmIAiTSJfMF,spotify:track:4J0DbyODwZJcmIAiTSJfMF,https://api.spotify.com/v1/tracks/4J0DbyODwZJcmIAiTSJfMF,https://api.spotify.com/v1/audio-analysis/4J0DbyODwZJcmIAiTSJfMF,180693,3,3984288,180.69333,22050,0.15048,167.75838,0.218,1.0,0.799,0.828,4J0DbyODwZJcmIAiTSJfMF,4J0DbyODwZJcmIAiTSJfMF,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
861,Annie's Song,The Essential John Denver,John Denver,31,3mKnT7bwjV4loH37GE1dWP,False,0.325,0.278,2,-12.383,1,0.0305,0.869,0.00128,0.379,0.434,145.863,audio_features,3mKnT7bwjV4loH37GE1dWP,spotify:track:3mKnT7bwjV4loH37GE1dWP,https://api.spotify.com/v1/tracks/3mKnT7bwjV4loH37GE1dWP,https://api.spotify.com/v1/audio-analysis/3mKnT7bwjV4loH37GE1dWP,180080,3,3970764,180.08,22050,0.07537,167.6829,0.24,1.0,0.824,0.826,3mKnT7bwjV4loH37GE1dWP,3mKnT7bwjV4loH37GE1dWP,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
862,Annie's Song - Live 1995,The Wildlife Concert,John Denver,23,2BVNWB3zGPOQhbZVFQU4RI,False,0.252,0.327,2,-12.856,1,0.0367,0.885,1.47e-05,0.975,0.452,99.184,audio_features,2BVNWB3zGPOQhbZVFQU4RI,spotify:track:2BVNWB3zGPOQhbZVFQU4RI,https://api.spotify.com/v1/tracks/2BVNWB3zGPOQhbZVFQU4RI,https://api.spotify.com/v1/audio-analysis/2BVNWB3zGPOQhbZVFQU4RI,181467,4,4001340,181.46667,22050,0.0,181.46666,0.022,0.275,0.698,0.732,2BVNWB3zGPOQhbZVFQU4RI,2BVNWB3zGPOQhbZVFQU4RI,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
863,Annie's Song,"John Denver's Greatest Hits, Volume 2",John Denver,20,7kxKx02fKLa17kkNh2kA36,False,0.315,0.286,2,-11.75,1,0.0301,0.905,0.0039,0.392,0.449,145.597,audio_features,7kxKx02fKLa17kkNh2kA36,spotify:track:7kxKx02fKLa17kkNh2kA36,https://api.spotify.com/v1/tracks/7kxKx02fKLa17kkNh2kA36,https://api.spotify.com/v1/audio-analysis/7kxKx02fKLa17kkNh2kA36,180867,3,3988110,180.86667,22050,0.46345,166.91084,0.361,1.0,0.807,0.843,7kxKx02fKLa17kkNh2kA36,7kxKx02fKLa17kkNh2kA36,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
864,"Annie's Song - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",An Evening With John Denver,John Denver,20,1WiMMuQKlVjFW2LevuPtAk,False,0.296,0.348,2,-16.325,1,0.111,0.617,6.06e-06,0.704,0.614,145.172,audio_features,1WiMMuQKlVjFW2LevuPtAk,spotify:track:1WiMMuQKlVjFW2LevuPtAk,https://api.spotify.com/v1/tracks/1WiMMuQKlVjFW2LevuPtAk,https://api.spotify.com/v1/audio-analysis/1WiMMuQKlVjFW2LevuPtAk,215507,3,4751922,215.50667,22050,0.0,215.50667,0.162,0.974,0.671,0.653,1WiMMuQKlVjFW2LevuPtAk,1WiMMuQKlVjFW2LevuPtAk,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
865,Feel Like Makin' Love,Feel Like Makin' Love,Roberta Flack,62,7gkboYtvhuXNS4EUwmFPcw,False,0.681,0.264,8,-21.861,1,0.0309,0.833,0.441,0.103,0.692,93.809,audio_features,7gkboYtvhuXNS4EUwmFPcw,spotify:track:7gkboYtvhuXNS4EUwmFPcw,https://api.spotify.com/v1/tracks/7gkboYtvhuXNS4EUwmFPcw,https://api.spotify.com/v1/audio-analysis/7gkboYtvhuXNS4EUwmFPcw,175400,4,3867570,175.4,22050,0.19669,159.78812,0.403,1.0,0.278,0.44,7gkboYtvhuXNS4EUwmFPcw,7gkboYtvhuXNS4EUwmFPcw,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
866,Feel Like Makin' Love,Rhino Hi-Five: Roberta Flack,Roberta Flack,21,5E8F36Cdn4lyOFI7gnN5c7,False,0.682,0.264,8,-21.861,1,0.0308,0.833,0.455,0.103,0.693,93.807,audio_features,5E8F36Cdn4lyOFI7gnN5c7,spotify:track:5E8F36Cdn4lyOFI7gnN5c7,https://api.spotify.com/v1/tracks/5E8F36Cdn4lyOFI7gnN5c7,https://api.spotify.com/v1/audio-analysis/5E8F36Cdn4lyOFI7gnN5c7,175400,4,3867570,175.4,22050,0.19669,159.78812,0.279,1.0,0.333,0.473,5E8F36Cdn4lyOFI7gnN5c7,5E8F36Cdn4lyOFI7gnN5c7,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
867,The Night Chicago Died,Billy Don't Be A Hero,Paper Lace,51,4f4RRYN3R7glPElFjeoUnC,False,0.767,0.45,0,-12.352,1,0.0824,0.347,0.0,0.113,0.809,106.847,audio_features,4f4RRYN3R7glPElFjeoUnC,spotify:track:4f4RRYN3R7glPElFjeoUnC,https://api.spotify.com/v1/tracks/4f4RRYN3R7glPElFjeoUnC,https://api.spotify.com/v1/audio-analysis/4f4RRYN3R7glPElFjeoUnC,203333,4,4483500,203.33333,22050,0.0,196.06349,0.65,1.0,0.806,0.711,4f4RRYN3R7glPElFjeoUnC,4f4RRYN3R7glPElFjeoUnC,['bubblegum pop']
868,The Night Chicago Died,…And Other Bits Of Material (Extended Edition),Paper Lace,5,6sIB6lbQ2gWrfniBS92WwI,False,0.724,0.661,1,-10.112,1,0.0561,0.00541,0.0,0.0761,0.513,116.033,audio_features,6sIB6lbQ2gWrfniBS92WwI,spotify:track:6sIB6lbQ2gWrfniBS92WwI,https://api.spotify.com/v1/tracks/6sIB6lbQ2gWrfniBS92WwI,https://api.spotify.com/v1/audio-analysis/6sIB6lbQ2gWrfniBS92WwI,246495,4,5435205,246.49455,22050,3.23918,235.99602,0.861,1.0,0.876,0.663,6sIB6lbQ2gWrfniBS92WwI,6sIB6lbQ2gWrfniBS92WwI,['bubblegum pop']
869,I Shot the Sheriff - 2005 Remaster,Complete Clapton,Eric Clapton,27,5rE0V7Zylvzwh8HrdEAJRB,False,0.697,0.722,7,-9.187,1,0.0603,0.0132,0.00458,0.187,0.522,94.498,audio_features,5rE0V7Zylvzwh8HrdEAJRB,spotify:track:5rE0V7Zylvzwh8HrdEAJRB,https://api.spotify.com/v1/tracks/5rE0V7Zylvzwh8HrdEAJRB,https://api.spotify.com/v1/audio-analysis/5rE0V7Zylvzwh8HrdEAJRB,260973,4,5754462,260.97333,22050,0.35161,253.85216,0.645,1.0,0.834,0.899,5rE0V7Zylvzwh8HrdEAJRB,5rE0V7Zylvzwh8HrdEAJRB,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock']"
870,Rock Me Gently,Greatest Hits,Andy Kim,54,2qh2VGAOYFXLsMbdATRf6w,False,0.719,0.703,0,-8.306,1,0.0545,0.231,9e-05,0.129,0.776,123.173,audio_features,2qh2VGAOYFXLsMbdATRf6w,spotify:track:2qh2VGAOYFXLsMbdATRf6w,https://api.spotify.com/v1/tracks/2qh2VGAOYFXLsMbdATRf6w,https://api.spotify.com/v1/audio-analysis/2qh2VGAOYFXLsMbdATRf6w,208333,4,4593750,208.33333,22050,0.40163,195.38431,0.788,0.988,0.669,0.626,2qh2VGAOYFXLsMbdATRf6w,2qh2VGAOYFXLsMbdATRf6w,"['brill building pop', 'bubblegum pop']"
871,Rock Me Gently - Part II,Greatest Hits,Andy Kim,7,1LQUmkMSLhC82I2AVj1T2N,False,0.75,0.67,0,-7.962,1,0.0406,0.112,0.0944,0.113,0.828,122.145,audio_features,1LQUmkMSLhC82I2AVj1T2N,spotify:track:1LQUmkMSLhC82I2AVj1T2N,https://api.spotify.com/v1/tracks/1LQUmkMSLhC82I2AVj1T2N,https://api.spotify.com/v1/audio-analysis/1LQUmkMSLhC82I2AVj1T2N,209160,4,4611978,209.16,22050,0.39859,196.37695,0.828,1.0,0.632,0.666,1LQUmkMSLhC82I2AVj1T2N,1LQUmkMSLhC82I2AVj1T2N,"['brill building pop', 'bubblegum pop']"
872,I Honestly Love You,Back With A Heart,Olivia Newton-John,32,2kCIwSz0JoYQPrT4Ykr1MZ,False,0.637,0.329,10,-11.362,1,0.0272,0.613,2.36e-06,0.14,0.152,112.075,audio_features,2kCIwSz0JoYQPrT4Ykr1MZ,spotify:track:2kCIwSz0JoYQPrT4Ykr1MZ,https://api.spotify.com/v1/tracks/2kCIwSz0JoYQPrT4Ykr1MZ,https://api.spotify.com/v1/audio-analysis/2kCIwSz0JoYQPrT4Ykr1MZ,246147,4,5427534,246.14667,22050,0.22218,235.93214,0.33,1.0,0.551,0.418,2kCIwSz0JoYQPrT4Ykr1MZ,2kCIwSz0JoYQPrT4Ykr1MZ,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'europop', 'mellow gold', 'new wave pop', 'soft rock']"
873,I Honestly Love You - Live,Olivia's Live Hits,Olivia Newton-John,33,7ek4MYOY3Kb0GqNTAxii3r,False,0.328,0.135,10,-14.528,1,0.0304,0.84,0.000113,0.755,0.0878,57.863,audio_features,7ek4MYOY3Kb0GqNTAxii3r,spotify:track:7ek4MYOY3Kb0GqNTAxii3r,https://api.spotify.com/v1/tracks/7ek4MYOY3Kb0GqNTAxii3r,https://api.spotify.com/v1/audio-analysis/7ek4MYOY3Kb0GqNTAxii3r,261893,4,5774748,261.89334,22050,0.31333,252.78404,0.026,0.824,0.826,0.345,7ek4MYOY3Kb0GqNTAxii3r,7ek4MYOY3Kb0GqNTAxii3r,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'europop', 'mellow gold', 'new wave pop', 'soft rock']"
874,Nothing From Nothing,The Kids & Me,Billy Preston,61,72PoJMDfdaw9gGECgA9kTZ,False,0.808,0.83,9,-3.995,0,0.0283,0.613,0.0112,0.198,0.909,102.8,audio_features,72PoJMDfdaw9gGECgA9kTZ,spotify:track:72PoJMDfdaw9gGECgA9kTZ,https://api.spotify.com/v1/tracks/72PoJMDfdaw9gGECgA9kTZ,https://api.spotify.com/v1/audio-analysis/72PoJMDfdaw9gGECgA9kTZ,156200,4,3444210,156.2,22050,0.0,149.46684,0.604,1.0,0.032,0.311,72PoJMDfdaw9gGECgA9kTZ,72PoJMDfdaw9gGECgA9kTZ,"['classic soul', 'funk', 'motown', 'psychedelic soul', 'rock keyboard', 'soul', 'southern soul']"
875,Nothing From Nothing,Ultimate Collection: Billy Preston,Billy Preston,38,5n9QhVJS3XSjSc9kNJNEIU,False,0.809,0.726,9,-8.209,0,0.0274,0.575,0.235,0.18,0.92,102.779,audio_features,5n9QhVJS3XSjSc9kNJNEIU,spotify:track:5n9QhVJS3XSjSc9kNJNEIU,https://api.spotify.com/v1/tracks/5n9QhVJS3XSjSc9kNJNEIU,https://api.spotify.com/v1/audio-analysis/5n9QhVJS3XSjSc9kNJNEIU,157667,4,3476550,157.66667,22050,0.28458,149.80354,0.696,1.0,0.117,0.341,5n9QhVJS3XSjSc9kNJNEIU,5n9QhVJS3XSjSc9kNJNEIU,"['classic soul', 'funk', 'motown', 'psychedelic soul', 'rock keyboard', 'soul', 'southern soul']"
876,You Haven't Done Nothin',Fulfillingness' First Finale,Stevie Wonder,48,1inwt0v9a4ib9yS6Y4KsdM,False,0.749,0.641,10,-10.06,0,0.0356,0.296,0.000104,0.501,0.841,101.467,audio_features,1inwt0v9a4ib9yS6Y4KsdM,spotify:track:1inwt0v9a4ib9yS6Y4KsdM,https://api.spotify.com/v1/tracks/1inwt0v9a4ib9yS6Y4KsdM,https://api.spotify.com/v1/audio-analysis/1inwt0v9a4ib9yS6Y4KsdM,202707,4,4469682,202.70667,22050,0.22884,196.35374,0.364,1.0,0.24,0.306,1inwt0v9a4ib9yS6Y4KsdM,1inwt0v9a4ib9yS6Y4KsdM,"['funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
877,You Haven't Done Nothin',Original Musiquarium,Stevie Wonder,23,1lTzWeOlPPQb8bHwbQcb7y,False,0.754,0.802,10,-8.032,0,0.039,0.136,0.00133,0.259,0.881,102.633,audio_features,1lTzWeOlPPQb8bHwbQcb7y,spotify:track:1lTzWeOlPPQb8bHwbQcb7y,https://api.spotify.com/v1/tracks/1lTzWeOlPPQb8bHwbQcb7y,https://api.spotify.com/v1/audio-analysis/1lTzWeOlPPQb8bHwbQcb7y,209200,4,4612860,209.2,22050,0.0,200.57397,0.829,1.0,0.349,0.356,1lTzWeOlPPQb8bHwbQcb7y,1lTzWeOlPPQb8bHwbQcb7y,"['funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
878,You Haven't Done Nothin',The Definitive Collection,Stevie Wonder,22,59NQFTA2BhDmQvhNFAzdzP,False,0.748,0.65,10,-10.17,0,0.0369,0.305,2.23e-05,0.213,0.825,101.503,audio_features,59NQFTA2BhDmQvhNFAzdzP,spotify:track:59NQFTA2BhDmQvhNFAzdzP,https://api.spotify.com/v1/tracks/59NQFTA2BhDmQvhNFAzdzP,https://api.spotify.com/v1/audio-analysis/59NQFTA2BhDmQvhNFAzdzP,203773,4,4493202,203.77333,22050,0.11007,196.197,0.494,1.0,0.182,0.27,59NQFTA2BhDmQvhNFAzdzP,59NQFTA2BhDmQvhNFAzdzP,"['funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
879,You Haven't Done Nothin',Number 1's,Stevie Wonder,19,4vBRNHzG2YOyol3f8Hx4cT,False,0.769,0.698,10,-10.718,0,0.0359,0.238,0.0,0.308,0.924,102.668,audio_features,4vBRNHzG2YOyol3f8Hx4cT,spotify:track:4vBRNHzG2YOyol3f8Hx4cT,https://api.spotify.com/v1/tracks/4vBRNHzG2YOyol3f8Hx4cT,https://api.spotify.com/v1/audio-analysis/4vBRNHzG2YOyol3f8Hx4cT,203133,4,4479090,203.13333,22050,0.24376,194.21751,0.925,1.0,0.263,0.324,4vBRNHzG2YOyol3f8Hx4cT,4vBRNHzG2YOyol3f8Hx4cT,"['funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
880,You Haven't Done Nothin',The Definitive Collection,Stevie Wonder,20,3vl7ybmxgPsAz3h3RsQJzx,False,0.745,0.646,10,-9.766,0,0.0389,0.268,1.64e-05,0.19,0.797,101.448,audio_features,3vl7ybmxgPsAz3h3RsQJzx,spotify:track:3vl7ybmxgPsAz3h3RsQJzx,https://api.spotify.com/v1/tracks/3vl7ybmxgPsAz3h3RsQJzx,https://api.spotify.com/v1/audio-analysis/3vl7ybmxgPsAz3h3RsQJzx,204000,4,4498200,204.0,22050,0.4644,196.50467,0.147,1.0,0.106,0.218,3vl7ybmxgPsAz3h3RsQJzx,3vl7ybmxgPsAz3h3RsQJzx,"['funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
881,You Haven't Done Nothin',At The Close Of A Century,Stevie Wonder,15,3eR3HkiXriem3IUFxliBU5,False,0.749,0.627,10,-10.61,0,0.0369,0.257,4.65e-05,0.16,0.781,101.483,audio_features,3eR3HkiXriem3IUFxliBU5,spotify:track:3eR3HkiXriem3IUFxliBU5,https://api.spotify.com/v1/tracks/3eR3HkiXriem3IUFxliBU5,https://api.spotify.com/v1/audio-analysis/3eR3HkiXriem3IUFxliBU5,202560,4,4466448,202.56,22050,0.0,196.09831,0.544,1.0,0.239,0.295,3eR3HkiXriem3IUFxliBU5,3eR3HkiXriem3IUFxliBU5,"['funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
882,You Haven't Done Nothin',The Complete Stevie Wonder,Stevie Wonder,3,6WNQ5lmCxGfGHtGk9Ov7rk,False,0.749,0.641,10,-10.06,0,0.0356,0.296,0.000104,0.501,0.841,101.467,audio_features,6WNQ5lmCxGfGHtGk9Ov7rk,spotify:track:6WNQ5lmCxGfGHtGk9Ov7rk,https://api.spotify.com/v1/tracks/6WNQ5lmCxGfGHtGk9Ov7rk,https://api.spotify.com/v1/audio-analysis/6WNQ5lmCxGfGHtGk9Ov7rk,202707,4,4469682,202.70667,22050,0.22884,196.35374,0.364,1.0,0.24,0.306,6WNQ5lmCxGfGHtGk9Ov7rk,6WNQ5lmCxGfGHtGk9Ov7rk,"['funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
