,artist_name,album_name,song_name,popularity,track_id,track_explicit
656,The Best of My Love - 2013 Remaster,Their Greatest Hits 1971-1975 (2013 Remaster),Eagles,47,1SygWpTusxfl3yhOspfXbH,False
657,The Best of My Love - Single Version; 2018 Remaster,Legacy,Eagles,26,3qKrl67wybDK9MR7miZhW7,False
658,Have You Never Been Mellow,Have You Never Been Mellow,Olivia Newton-John,48,5ehVOC0zSdwWqyZlhomJSi,False
659,Have You Never Been Mellow - Live,Olivia's Live Hits,Olivia Newton-John,17,4xVq9v9qyrOGTfLhbBg0fM,False
660,Black Water - Single Version,Best of The Doobies,The Doobie Brothers,52,3x1v32I3SZNvC7q7bDhcGm,False
661,Black Water (with Zac Brown Band),Southbound,The Doobie Brothers,38,2mfwqp4aPbuDgZLHjEskwY,False
662,Black Water - 2006 Remaster,The Very Best Of,The Doobie Brothers,29,73yp6oE8A4Qd3HK1wk4ebo,False
663,My Eyes Adored You,Closeup,Frankie Valli,60,2yDQVcj26tpi9IUJhw9xDs,False
664,My Eyes Adored You,The Very Best of Frankie Valli & The 4 Seasons,Frankie Valli & The Four Seasons,45,2cqVnbTiYgdun186IbDRwm,False
665,My Eyes Adored You - Live,Reunited Live,Frankie Valli & The Four Seasons,36,1fxkvie5yzUEtiIkGhfiZe,False
666,My Eyes Adored You - 2007 Remaster,Jersey Beat: The Music Of Frankie Valli and The Four Seasons,Frankie Valli & The Four Seasons,21,6Vk8H9DC22DP5GtF61iEje,False
667,My Eyes Adored You - 2006 Remaster,The Definitive Pop Collection,Frankie Valli & The Four Seasons,21,5djEMeHM0wiBn0enUgtL4r,False
668,My Eyes Adored You,The 20 Greatest Hits of Frankie Valli And The Four Seasons Live,Frankie Valli & The Four Seasons,10,29U0cqQPML39gH3N83JpFF,False
669,My Eyes Adored You,Selected Solo Works,Frankie Valli,9,3199J71fcr2krrWj9BtpET,False
670,Shining Star,That's The Way Of The World,"Earth, Wind & Fire",63,0RgcOUQg4qYAEt9RIdf3oB,False
671,Shining Star,"The Best Of Earth, Wind & Fire Vol. 1","Earth, Wind & Fire",42,4jHzeOQqosZR5qNqJzEeHm,False
672,Shining Star,"The Essential Earth, Wind & Fire","Earth, Wind & Fire",34,3WB48S6YVPhZbePpTHx4Kp,False
673,Shining Star,September,"Earth, Wind & Fire",33,5MYWfFDG0smygK5GTK2R1u,False
674,Before the Next Teardrop Falls,The Freddy Fender Collection,Freddy Fender,50,3awuorsQsio2PUOvzq3hpd,False
675,Before the Next Teardrop Falls,The Golden Voice of the Texas Gulf Coast,Freddy Fender,15,3gDMSJa3VAXpr9uIkgmF1F,False
676,"Thank God I'm a Country Boy - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",An Evening With John Denver,John Denver,42,7sVfJHBjH9cr4XsTYAwNYI,False
677,"Thank God I'm a Country Boy - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",The Essential John Denver,John Denver,35,5beubO38Ap5lpFSmcoUNkh,False
678,"Thank God I'm a Country Boy - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",All of My Memories,John Denver,19,5F18eJDHoP7kXrBeS7Wu0f,False
679,"Thank God I'm a Country Boy - Live at the Palladium, London, UK - April 1976",Live In London,John Denver,17,18Voe6WKzvsghUvVLBJCL3,False
680,"Thank God I'm a Country Boy - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974","John Denver's Greatest Hits, Volume 2",John Denver,15,0d2Uz7f1GdM2xUnrLENawF,False
681,Sister Golden Hair,Hearts,America,67,5VSAonaAPhhGn0G7hMYwWK,False
682,Sister Golden Hair,50th Anniversary: The Collection,America,23,3rbtETB5mxYcYm1Z6syfFR,False
683,Sister Golden Hair,Hits,America,23,5Kprn57XuhrzbZnpUZVkFt,False
684,Sister Golden Hair,The Complete Greatest Hits,America,19,1n8j1pAiGywe2abWwkbWhp,False
685,Sister Golden Hair,"Archives, Vol. 1",America,19,5zmiXYk8I8D5dQzHK1FmKJ,False
686,Sister Golden Hair,Hits: 50th Anniversay Edition (50th Anniversary Edition),America,17,1tUBbmKyuXpvrUWDqaXNuW,False
687,Sister Golden Hair - Live,Live,America,21,2jcBoq4gDR1hx9av2hmk5e,False
688,Sister Golden Hair,The Complete WB Collection 1971 - 1977,America,15,0cQ4169fOGGgAI9ZDagHTk,False
689,Sister Golden Hair,The Warner Bros. Years 1971-1977,America,12,7aEb8TvMMYfVF6sFN6L5Vr,False
690,Sister Golden Hair - Live,Here & Now (Expanded Edition),America,17,0Fmh7C49ITDslKJJJRPkHm,False
691,Sister Golden Hair - Demo Version,50th Anniversary: The Collection,America,13,5u4nfO7Mhsf9oay4bFzfIc,False
692,Love Will Keep Us Together,Love Will Keep Us Together,Captain & Tennille,63,4pCNJwixy2ImFncaPY2yE2,False
693,Love Will Keep Us Together,Greatest Hits,Captain & Tennille,47,1f4iVGDitHYMVBaoc9GXO2,False
694,Love Will Keep Us Together,The Ultimate Collection: Captain & Tennille,Captain & Tennille,22,56ZPl9gFBZxPfRBOBqHfer,False
695,Love Will Keep Us Together,The Best Of / 20th Century Masters The Millennium Collection,Captain & Tennille,17,23ta3yiikVA68vqvYzwPoN,False
696,One of These Nights - 2013 Remaster,One of These Nights (2013 Remaster),Eagles,69,608xszaAxVh4m7NcKJiAbF,False
697,One of These Nights - 2013 Remaster,Their Greatest Hits 1971-1975 (2013 Remaster),Eagles,48,0EbLzgRAninN9VKUooiweR,False
698,One of These Nights - 2013 Remaster,The Very Best of the Eagles (2013 Remaster),Eagles,39,3XwfkaJOesD6fyMT5ZpkuX,False
699,One of These Nights - Single Version; 2018 Remaster,Legacy,Eagles,34,603KXhZ58l2fqgiyuIsEj8,False
700,"One of These Nights - Live at Capital Centre, Landover, MD, 3/21-22/1977; 2017 Remaster",Hotel California (40th Anniversary Expanded Edition),Eagles,29,3D7Il9cojvBjEzV9yDxqsx,False
701,One of These Nights - 2013 Remaster,Selected Works 1972-1999,Eagles,22,1q7nqxNxgE2hmpINv2czmZ,False
702,One of These Nights - 2013 Remaster,Legacy,Eagles,21,448guMNtUp7AhZCJmjZiLx,False
703,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",Main Course,Bee Gees,62,4t0Pj3iBnSCZv5pDEPNmzG,False
704,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,38,5KyLgrzur1AIRTSVqoByt8,False
705,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",Greatest,Bee Gees,34,6YtXiuvDj7sKYBJ1XwAuDI,False
706,Jive Talkin' - Live At The MGM Grand,One Night Only,Bee Gees,38,4m9X1AR1EDCNFeZO1wkM91,False
707,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",The Ultimate Bee Gees,Bee Gees,28,6sTU7eFcHZLlSQ2z2y7WlK,False
708,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",Timeless - The All-Time Greatest Hits,Bee Gees,25,3Wa8GGAmCvJp15B72qOWWH,False
709,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",The Record - Their Greatest Hits,Bee Gees,22,4eeNwl0puodYP0s1dWdsCc,False
710,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",Number Ones,Bee Gees,19,2xusT05sK8gdw370cYZ5pB,False
711,"Jive Talkin' - Live At The Forum, Los Angeles, 1976",Here At Last… Bee Gees …Live,Bee Gees,19,1u8Jr8yIQ9YYfkQMj1GN01,False
712,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",Bee Gees: 1970 - 1975,Bee Gees,15,5GnRTniLDE6EDhzNszhyJ7,False
713,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",Tales From The Brothers Gibb,Bee Gees,12,4zhceioyjJ4VTMCEX6VCbo,False
714,Rhinestone Cowboy,Rhinestone Cowboy (Expanded Edition),Glen Campbell,61,0VwTeYNjcl30DyQlt3GPe0,False
715,Rhinestone Cowboy,Greatest Hits,Glen Campbell,41,3UjdvK3tW0YjEtdbSfO8M5,False
716,Rhinestone Cowboy,Rhinestone Cowboy (Expanded Edition),Glen Campbell,34,3hynqAo5UHGbXQm8sv0pc3,False
717,Rhinestone Cowboy,Essential,Glen Campbell,41,7kUyEpjTz8Q1loiC1xlF07,False
718,Rhinestone Cowboy - Remastered,The Legacy (1961-2017),Glen Campbell,51,7gZD8Ime7bhJI8Do6AiYT8,False
719,Rhinestone Cowboy,Glen Campbell - The Capitol Years 1965 - 1977,Glen Campbell,24,68yjblcYaMCQFMD9Q6x1IO,False
720,Rhinestone Cowboy - Live From The Troubadour / 2008,Live From The Troubadour,Glen Campbell,20,5bSvbq5TZ8405DMdGJ8DcR,False
721,Rhinestone Cowboy,Live Anthology,Glen Campbell,22,6AmEL7VekAzzEqfaSFlhXT,False
722,Fame - 2016 Remaster,Young Americans (2016 Remaster),David Bowie,59,1PehfITh0TTRx3LkDdV4h3,False
723,Fame - 1999 Remaster,Best of Bowie,David Bowie,43,4r8cI0SCP8c0juGDEMreEW,True
724,Bad Blood,The Definitive Collection,Neil Sedaka,44,5ABrBYbzepxzcW9pLIWw1j,False
725,Island Girl,Rock Of The Westies,Elton John,38,2u3UJ9KyduTnbi9yUVGYfW,False
726,Island Girl,Rock Of The Westies,Elton John,39,1H7x0bYvO4rwUOb8fQXfEk,False
727,Island Girl - Remastered,Diamonds (Deluxe),Elton John,32,7i0WAy1ISQXAIuyBxbGoKe,False
728,Let's Do It Again,Let's Do It Again Original Sound Track,The Staple Singers,47,1YQIOrrOg1UDqZCGcZWQ0a,False
729,Convoy,C.W. McCall's Greatest Hits,C.W. McCall,60,6dGWq08LXuIw6T2oUeHECh,False
730,Convoy,The Real Mccall,C.W. McCall,32,4WinP2xwxkT5w0GKUioeYi,False
731,Convoy,The Best Of C.W. McCall,C.W. McCall,28,2MDi2nUwRZDRnOBTELhVpn,False
732,I Write the Songs - Single Edit,The Essential Barry Manilow,Barry Manilow,28,3XmIxdK4YX8m94XWmwKheA,False
733,I Write the Songs,Ultimate Manilow,Barry Manilow,28,04gcSzbLKKUQLCV0UYmWDt,False
734,Love Rollercoaster,20th Century Masters: The Millennium Collection: Best Of Ohio Players,Ohio Players,20,7DMrlzptjyrZNMP6PXcVKn,False
735,50 Ways to Leave Your Lover,The Essential Paul Simon,Paul Simon,47,7bdDULyOUqNyWu6XPeAnSO,False
736,50 Ways to Leave Your Lover,Over the Bridge of Time: A Paul Simon Retrospective (1964-2011),Paul Simon,19,44uBWFVNpDrKT1TdAXEMyr,False
737,"50 Ways to Leave Your Lover - Live at Hyde Park, London, UK - July 2012",The Concert in Hyde Park,Paul Simon,20,4nl51sHXfQzcbTzcR8oBEu,False
738,Love Machine - Pt. 1,The 35th Anniversary Collection,Smokey Robinson & The Miracles,42,1b833AsiKCEhLLxmdQu9Hw,False
739,"December, 1963 (Oh, What a Night) - 2007 Remaster",Jersey Beat: The Music Of Frankie Valli and The Four Seasons,Frankie Valli & The Four Seasons,44,5CuQUbas6KGKtHCZfNG7wY,False
740,Disco Lady,Eargasm,Johnnie Taylor,37,1tMyqN7bNCokdg7jWgKPc8,False
741,Disco Lady - Single Version,Super Hits,Johnnie Taylor,13,2vswU6UOXMNDwnzWlvY1Ct,False
742,Disco Lady - Extended Disco Version With Johnnie's Rap,Eargasm,Johnnie Taylor,13,3fyxGi96dYbuIOOyHWWtfq,False
743,Disco Lady - Single Version,Rated X-Traordinaire: The Best of Johnnie Taylor,Johnnie Taylor,8,1BedILIY788bVdg8RGvebL,False
744,"Disco Lady, 2000",Taylored to Please,Johnnie Taylor,6,4gXnRKdMtLKrllFR3HL04r,False
745,Let Your Love Flow,Bellamy Brothers,The Bellamy Brothers,69,064SVQsmWl5EF0zahmzkQk,False
746,Let Your Love Flow - Remake '91,Let your love flow - Die neue Best of,The Bellamy Brothers,32,2KbqlVFXmxBedKRooiggrj,False
747,Let Your Love Flow - Rerecorded,40 Years,The Bellamy Brothers,29,7LGlXqvOEXyVZgeDXaDKwK,False
748,Let Your Love Flow - Rerecorded,Greatest Hits Volume 1: Deluxe Edition,The Bellamy Brothers,30,5n49ULGNBDVOR6h8hQ8184,False
749,Let Your Love Flow,All-Time Greatest Hits,The Bellamy Brothers,23,1ObvlbkQM8NrpdrUDUxD3W,False
750,Let Your Love Flow,"Greatest Hits, Vol. 1",The Bellamy Brothers,22,1XgSTUEWgBOQ8xr9kgaWrK,False
751,Let Your Love Flow,Best Of The Bellamy Brothers,The Bellamy Brothers,22,3zXZv9PhLv5JhRwIVM5oqc,False
752,Let Your Love Flow - Re-Recorded,"The 25 Year Collection, Vol. 1",The Bellamy Brothers,24,1emdvg667sjWqJ09wCwRUf,False
753,Let Your Love Flow,Number One Hits,The Bellamy Brothers,13,29gg821Ids7ubUNU8Nwf1L,False
754,"Welcome Back (Theme from Welcome Back, Kotter)",Welcome Back,John Sebastian,45,2pS6zWWQCpO0IVEBIbzJh8,False
755,"Welcome Back (Theme from Welcome Back, Kotter)",Rhino Hi-Five: John Sebastian,John Sebastian,25,5lSvRiMiLnG5HIpcQH4MAz,False
756,Boogie Fever,Classic Masters,The Sylvers,33,0vE1E6ZNJGlCHPe95z5Orl,False
757,Silly Love Songs - Remastered 2014,Wings At The Speed Of Sound (Archive Collection),Wings,61,3uiMBldZ07pW0ySHDX5gzE,False
758,Silly Love Songs,Wings Greatest,Wings,34,4e6dQEZSQjUdAABxLHeQTV,False
759,Silly Love Songs - Demo / Remastered 2014,Wings At The Speed Of Sound (Archive Collection),Wings,24,4swoNQroJF3q3xtqNUf1d7,False
760,Love Hangover,Diana Ross (Expanded Edition),Diana Ross,49,4UqPeeSyRt59KZmC0aA2Ni,False
761,Love Hangover - Single Version,Diana Ross (Expanded Edition),Diana Ross,42,3gbnQ7TJEx1EI9chRZXVXl,False
762,Love Hangover - Eric Kupper Remix,Supertonic: Mixes,Diana Ross,29,4sZPNRKaC7KedrsiX2LsMR,False
763,Love Hangover - Extended Alternate Version,Diana,Diana Ross,26,39QLdxEZdfg78qXKbQS9Nx,False
764,"Love Hangover - 12"" Version",All The Great Hits,Diana Ross,22,7G2lPglBJSiy92ZIkxQVPA,False
765,Love Hangover,20th Century Masters: The Millennium Collection: Best of Diana Ross,Diana Ross,13,795hQWYDEJHI3fDoSN4opD,False
766,Love Hangover,Diamond Diana: The Legacy Collection,Diana Ross,18,71OcKLdHuBVxx3wNdHqa2T,False
767,Afternoon Delight,Starland Vocal Band,Starland Vocal Band,58,1pBAsoHy7eN9aeVCTAiKua,False
768,Kiss and Say Goodbye,The Manhattans (Expanded Version),The Manhattans,59,0rHiGIRASJq8snJGFJMpnI,False
769,Kiss and Say Goodbye,The Best Of The Manhattans: Kiss And Say Goodbye,The Manhattans,46,4GBq8IPJieQyxwpHfLCxAx,False
770,Kiss and Say Goodbye,Love Songs,The Manhattans,35,3xCy2d2yP0ChZrOUB2Gwnr,False
771,Kiss and Say Goodbye - X-Rated Version,The Essential Manhattans,The Manhattans,18,1446TlfTZUpJjIcvA761mK,False
772,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",Children Of The World,Bee Gees,67,2xiOdusRnZezQok1RgLNeS,False
773,You Should Be Dancing,The Ultimate Bee Gees,Bee Gees,55,4T5Y25pWs2pVZVcFIqFuf8,False
774,You Should Be Dancing - Full Version,How Can You Mend A Broken Heart,Bee Gees,40,69skbcIXeog4ZQLo5GYZBO,False
775,You Should Be Dancing,Greatest,Bee Gees,38,6BOTFSBXEc7rk8MwAWC5cI,False
776,Intro - You Should Be Dancing / Alone - Live - At The MGM Grand,One Night Only,Bee Gees,41,5w2TGBYS9kotRyHWqWxo4R,False
777,You Should Be Dancing - Live At The MGM Grand,One Night Only,Bee Gees,38,08NYrdHBmtAxUsDWO7np04,False
778,You Should Be Dancing,Timeless - The All-Time Greatest Hits,Bee Gees,27,3YUY3UPZ3RPrHs6aBgru0S,False
779,You Should Be Dancing - Jason Bentley/Philip Steir Remix,Greatest,Bee Gees,29,3WVlhsMbNYIRernuTvy4Du,False
780,You Should Be Dancing - Full Version,Bee Gees: 1976 - 1979,Bee Gees,24,3UKLSUrdZQnZGs2JWW6dOZ,False
781,"You Should Be Dancing - Live At The Forum, Los Angeles, 1976",Here At Last… Bee Gees …Live,Bee Gees,25,4OYBEZrlFihPRbuIha7hDl,False
782,You Should Be Dancing,The Record - Their Greatest Hits,Bee Gees,22,5y4trSMQ8LukXEzUHw7GZx,False
783,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",Number Ones,Bee Gees,19,4HACG9UYTF8lMaToEnnXpB,False
784,Play That Funky Music,Wild Cherry,Wild Cherry,69,5uuJruktM9fMdN9Va0DUMl,False
785,Play That Funky Music,Super Hits,Wild Cherry,32,1bYBLZUHKK0m93qZ4cMWJC,False
786,If You Leave Me Now,Chicago X,Chicago,73,0KMGxYKeUzK9wc5DZCt3HT,False
787,If You Leave Me Now,The Very Best of Chicago: Only the Beginning,Chicago,31,1aGmLnNT1uOfqkDZTJ4cWf,False
788,If You Leave Me Now - Live on Soundstage 2018,Greatest Hits Live,Chicago,32,5FagH8A7zWAq30FSxO3ICf,False
789,If You Leave Me Now,Now More Than Ever: The History of Chicago (Remaster),Chicago,21,7gvzpHfS0LTzE4v9DesirK,False
790,Tonight's the Night (Gonna Be Alright) - 2009 Remaster,A Night on the Town (Deluxe Edition),Rod Stewart,54,10LRRKPmx8uHcSxLVWK0ct,False
791,Tonight's the Night (Gonna Be Alright),A Night on the Town,Rod Stewart,39,4h0Mdpmg9VXarbLIGPqJUs,False
792,Tonight's the Night (Gonna Be Alright) - 2008 Remaster,The Definitive Rod Stewart,Rod Stewart,28,52YNr0Hzvx9SbKjzbq49XL,False
793,Tonight's the Night (Gonna Be Alright),If We Fall in Love Tonight,Rod Stewart,38,6sIuXT6JNDeLJ5achFADtz,False
794,"Tonight's the Night (Gonna Be Alright) - Live at Leicester, England, 12/4/1976",Live 1976 - 1998: Tonight's the Night,Rod Stewart,26,3M0s1rIH0kLzjRokGDLNz4,False
795,Tonight's the Night (Gonna Be Alright),Rod Stewart: 1975-1978,Rod Stewart,26,0n5repUNmz9sKIUs22A70s,False
796,Tonight's the Night (Gonna Be Alright),Rhino Hi-Five: Rod Stewart,Rod Stewart,24,68d5efnvThZtYtp5RN9GXb,False
797,Tonight's the Night (Gonna Be Alright),The Studio Albums 1975 - 2001,Rod Stewart,15,1YuttxuHy3QLMdqld5Qevz,False
798,Tonight's the Night (Gonna Be Alright),Storyteller - The Complete Anthology: 1964 - 1990,Rod Stewart,15,6k1Lba4braFixuc9P4Gh3W,False
799,Tonight's the Night (Gonna Be Alright),A Night on the Town (Deluxe Edition),Rod Stewart,11,1rijGVNHdv9UcOcDIlFaQB,False
800,Tonight's the Night (Gonna Be Alright) - Live 1982,Absolutely Live,Rod Stewart,15,0xvBNLZlCeXPv9ydJnoYiQ,False
801,Tonight's the Night (Gonna Be Alright) - Live 1982,Absolutely Live (Expanded Edition),Rod Stewart,12,4mKU4Z59eM0PXjjStHeUml,False
802,You Make Me Feel Like Dancing - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,50,7eu8WlAizBndJ0aOpOyNka,False
803,You Make Me Feel Like Dancing - Live,You Make Me Feel Like Dancing - Live,Leo Sayer,40,2bdJEVHKoNyhnf2YwzxAQd,False
804,You Make Me Feel Like Dancing - Remastered,Very Best Of Leo Sayer,Leo Sayer,36,1kuX1tb3QUKAalYEc4ai5t,False
805,You Make Me Feel Like Dancing - Live,Leo Sayer (Live),Leo Sayer,34,7hhL6l9S7S5b4vWVys6isg,False
806,You Make Me Feel Like Dancing - Remastered,Rhino Hi-Five: Leo Sayer,Leo Sayer,30,3KFZnd7qCotYYLdvQ6CUka,False
807,Torn Between Two Lovers,Just Mary,Mary MacGregor,45,0uSrLvAGZPVkO2DgCj6DfC,False
808,New Kid in Town - 2013 Remaster,Eagles Greatest Hits Vol. 2 (2013 Remaster),Eagles,45,3RkktaAM2VyFywTgzuMAw6,False
809,New Kid in Town - 2013 Remaster,The Very Best of the Eagles (2013 Remaster),Eagles,34,57OA7dHitTUFQ6wCtxFbBf,False
810,New Kid in Town - Live; 1999 Remaster,Eagles Live,Eagles,39,5YmWWyPfV4goMlTfCawehu,False
811,New Kid in Town - 2013 Remaster,Selected Works 1972-1999,Eagles,23,2ySU6SF6RjX9nqhqXiy7cm,False
812,New Kid in Town - 2013 Remaster,Legacy,Eagles,21,0h56c97bs4SxPAp35IleDf,False
813,Evergreen (Love Theme from A Star Is Born) (with Chris Botti) - Live,Back to Brooklyn,Barbra Streisand,13,7DOdiiHMD4R8zMBenz0wpj,False
814,"Evergreen (Love Theme from ""A Star Is Born"") - Live",One Voice,Barbra Streisand,21,6P9X7AlQzsCvAL8J9fTfnP,False
815,"Evergreen (Love Theme from ""A Star Is Born"") - Live at Village Vanguard, NYC - September 26, 2009","One Night Only: Barbra Streisand and Quartet at the Village Vanguard - September 26, 2009",Barbra Streisand,5,0OiJmjtCdOQTJ2EM5j4XEW,False
816,Dancing Queen,ABBA Gold,ABBA,63,2ATDkfqprlNNe9mYWodgdc,False
817,Dancing Queen,The Essential Collection,ABBA,65,1rMfDvE2C8ne8UZj847rKM,False
818,Dancing Queen,Abba Gold Anniversary Edition,ABBA,48,2BsqXN1LH76kAqjegAAsTZ,False
819,Southern Nights,Southern Nights,Glen Campbell,69,7kv7zBjMtVf0eIJle2VZxn,False
820,Southern Nights,Glen Campbell - The Capitol Years 1965 - 1977,Glen Campbell,44,4c68Z9wLdHc36y3CNjwQKM,False
821,Southern Nights,Greatest Hits,Glen Campbell,39,2sd8p89DvYBzJFWo97knsd,False
822,Southern Nights - Remastered,The Legacy (1961-2017),Glen Campbell,18,0bcwSYiBUscYrRNaXXvdcB,False
823,Hotel California - 2013 Remaster,The Very Best of the Eagles (2013 Remaster),Eagles,59,4Vn7TykT27PIygBiZjTR2s,False
824,"Hotel California - Live On MTV, 1994",Hell Freezes Over (Remaster 2018),Eagles,61,2GpBrAoCwt48fxjgjlzMd4,False
825,Hotel California - 2013 Remaster,Eagles Greatest Hits Vol. 2 (2013 Remaster),Eagles,46,2vIRpCpsekN5TiWq3Ua2Ht,False
826,Hotel California - Live; 1999 Remaster,Eagles Live,Eagles,50,5JU7FgGJqgGPUaJA2nhZvm,False
827,When I Need You - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,56,0DM5LkIfpRZFD8EK5So5sp,False
828,When I Need You - Remastered,Very Best Of Leo Sayer,Leo Sayer,33,3cOdKdkpf39zuGnMoRgkwX,False
829,Sir Duke,At The Close Of A Century,Stevie Wonder,49,6vKSrqeuPqnlsqDbBj6F3n,False
830,Sir Duke,The Definitive Collection,Stevie Wonder,31,0dvnR86wsdc0WAKA5CWRBl,False
831,Sir Duke,The Definitive Collection,Stevie Wonder,30,5ByMNGsIPVo5MaZ8PtBScf,False
832,Sir Duke,Number 1's,Stevie Wonder,24,4jY60iae84DbB5PPjSwNRZ,False
833,Sir Duke,Original Musiquarium,Stevie Wonder,24,0q0LwhDazCVXVRECOtGTsG,False
834,Sir Duke - Live/1995,Natural Wonder,Stevie Wonder,24,5GnCpxPMF244uQ8i6f7sqQ,False
835,Dreams - 2004 Remaster,Rumours (Super Deluxe),Fleetwood Mac,83,0ofHAoxe9vBkTCp2UQIavz,False
836,Da Doo Ron Ron,Shaun Cassidy,Shaun Cassidy,41,0BTjoeNHz0mSjXCZO4hzad,False
837,Da Doo Ron Ron,Greatest Hits,Shaun Cassidy,20,1If8TmQozhb6SiyNxlaWet,False
838,Looks Like We Made It,The Essential Barry Manilow,Barry Manilow,29,2FtLky5sftRTZuX2IXsD8L,False
839,Looks Like We Made It,Ultimate Manilow,Barry Manilow,27,5gqGdlXL9YNZy3aO2vNKE5,False
840,Looks Like We Made It,The Greatest Songs Of The Seventies,Barry Manilow,21,1WGYjWZgNbNE5r09CANqex,False
841,Looks Like We Made It - Live Version,Live,Barry Manilow,7,1r8jdfN8ahOZd1MDRlat6E,False
842,"Looks Like We Made It - Live at the Uris Theatre, New York, NY, 1977",Live (Legacy Edition),Barry Manilow,13,1nGHHIxegN9wwuJValf6p4,False
843,"Send In The Clowns/Looks Like We Made It - Unreleased live excerpts from the ""Showstoppers"" Tour",The Complete Collection...And Then Some,Barry Manilow,7,6S3aqm2rerdkwRejBpJsBe,False
844,Best of My Love,Rejoice,The Emotions,68,2M2WJ7gBlcKNxdhyfPp9zY,False
845,Best of My Love,The Best Of The Emotions: Best Of My Love,The Emotions,55,6UjlpJhUqOQqv0hrb38IDI,False
846,Star Wars Theme/Cantina Band,Music Inspired By Star Wars And Other Galactic Funk,Meco,37,4MVA30NmvNtpbDon1ZG7mk,False
847,Star Wars Theme/Cantina Band,The Best Of Meco,Meco,27,7niF1luhYmc28ivQbFm3f0,False
848,Star Wars Theme/Cantina Band - DJ Promo-Only Version,Music Inspired By Star Wars And Other Galactic Funk,Meco,30,2OY6IlCebVV1gz2IkgzOXd,False
849,You Light Up My Life,You Light Up My Life,Debby Boone,57,3dFR132gzO8jxD57R2gid3,False
850,You Light Up My Life,The Best Of Debby Boone,Debby Boone,30,4HILY6mClUBNfAIToPovs5,False
851,How Deep Is Your Love,Greatest,Bee Gees,73,2JoZzpdeP2G6Csfdq5aLXP,False
852,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False
853,How Deep Is Your Love,The Ultimate Bee Gees,Bee Gees,43,3EuEiyhtu80uQzFl6C6SuB,False
854,Baby Come Back,The Best Of Player: Baby Come Back,Player,54,2bwYGPDCC31QTdFca1mQRh,False
855,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Greatest,Bee Gees,66,3mRM4NM8iO7UBqrSigCQFH,False
856,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Timeless - The All-Time Greatest Hits,Bee Gees,49,4ICKuJDY5F2XdTR4fIMA7W,False
857,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Tales From The Brothers Gibb,Bee Gees,52,79hJaqmVdohltPBNN6BULM,False
858,(Love Is) Thicker Than Water,The Very Best Of,Andy Gibb,21,2bOYEeq52xjn0l4lRGSsPF,False
859,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,77,2cX2coZS1PYBfPs8wgbdWE,False
860,"Night Fever - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,72,0qemIQjSxcKyf42VPfZnfa,False
861,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False
862,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Greatest,Bee Gees,66,3mRM4NM8iO7UBqrSigCQFH,False
863,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Greatest,Bee Gees,64,49OMJ1prsRA7ZYgrAjz70c,False
864,"Night Fever - From ""Saturday Night Fever"" Soundtrack",Greatest,Bee Gees,61,5KgbyD2lQQlIupAaPjgiXg,False
865,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Timeless - The All-Time Greatest Hits,Bee Gees,49,4ICKuJDY5F2XdTR4fIMA7W,False
866,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Tales From The Brothers Gibb,Bee Gees,52,79hJaqmVdohltPBNN6BULM,False
867,If I Can't Have You,The Best Of Yvonne Elliman,Yvonne Elliman,54,0QjPiq9Wka9I1b4uzWETYI,False
