,artist_name,album_name,song_name,popularity,track_id,track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
55,Running Scared - 1985 Version,The Essential Roy Orbison,Roy Orbison,21,4xIdbkgHEvEB5zIr5keBFH,False,0.403,0.357,9,-12.751,1,0.0311,0.195,0.0,0.0755,0.482,125.264,audio_features,4xIdbkgHEvEB5zIr5keBFH,spotify:track:4xIdbkgHEvEB5zIr5keBFH,https://api.spotify.com/v1/tracks/4xIdbkgHEvEB5zIr5keBFH,https://api.spotify.com/v1/audio-analysis/4xIdbkgHEvEB5zIr5keBFH,134200,3
56,Running Scared - Live Version,Black & White Night,Roy Orbison,22,2rkWXEbGfH2evEAOGWLOak,False,0.421,0.538,9,-11.393,1,0.144,0.614,0.000305,0.694,0.324,119.568,audio_features,2rkWXEbGfH2evEAOGWLOak,spotify:track:2rkWXEbGfH2evEAOGWLOak,https://api.spotify.com/v1/tracks/2rkWXEbGfH2evEAOGWLOak,https://api.spotify.com/v1/audio-analysis/2rkWXEbGfH2evEAOGWLOak,150600,3
57,Running Scared - with The Royal Philharmonic Orchestra,A Love So Beautiful: Roy Orbison & The Royal Philharmonic Orchestra,Roy Orbison,24,5kkQzZu91zUEG9fR1NtFe5,False,0.443,0.221,9,-9.327,1,0.0318,0.829,0.000203,0.0755,0.247,127.074,audio_features,5kkQzZu91zUEG9fR1NtFe5,spotify:track:5kkQzZu91zUEG9fR1NtFe5,https://api.spotify.com/v1/tracks/5kkQzZu91zUEG9fR1NtFe5,https://api.spotify.com/v1/audio-analysis/5kkQzZu91zUEG9fR1NtFe5,167467,3
58,Running Scared,The Ultimate Collection,Roy Orbison,21,4ddCS1FG34I0qL6V67FHKl,False,0.554,0.383,9,-10.581,1,0.0329,0.832,0.000995,0.156,0.384,128.091,audio_features,4ddCS1FG34I0qL6V67FHKl,spotify:track:4ddCS1FG34I0qL6V67FHKl,https://api.spotify.com/v1/tracks/4ddCS1FG34I0qL6V67FHKl,https://api.spotify.com/v1/audio-analysis/4ddCS1FG34I0qL6V67FHKl,131867,3
59,Running Scared - Live,Black & White Night 30 (Live),Roy Orbison,20,3T0uhQEOZxMoU6R1RYDc0R,False,0.355,0.443,9,-8.175,1,0.0477,0.715,0.0,0.923,0.254,119.037,audio_features,3T0uhQEOZxMoU6R1RYDc0R,spotify:track:3T0uhQEOZxMoU6R1RYDc0R,https://api.spotify.com/v1/tracks/3T0uhQEOZxMoU6R1RYDc0R,https://api.spotify.com/v1/audio-analysis/3T0uhQEOZxMoU6R1RYDc0R,142307,3
60,Running Scared,The Monument Singles Collection,Roy Orbison,13,2QESeZVhtWu13RoCB5wLZL,False,0.568,0.43,9,-8.912,1,0.0292,0.705,0.0357,0.146,0.397,128.972,audio_features,2QESeZVhtWu13RoCB5wLZL,spotify:track:2QESeZVhtWu13RoCB5wLZL,https://api.spotify.com/v1/tracks/2QESeZVhtWu13RoCB5wLZL,https://api.spotify.com/v1/audio-analysis/2QESeZVhtWu13RoCB5wLZL,129653,3
61,Moody River - Single Version,Pat Boone's Greatest Hits (Reissue),Pat Boone,35,2TEdI0KNrYHo4UPhrt0ais,False,0.767,0.269,3,-14.983,1,0.0333,0.774,0.0,0.0875,0.534,129.921,audio_features,2TEdI0KNrYHo4UPhrt0ais,spotify:track:2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/tracks/2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/audio-analysis/2TEdI0KNrYHo4UPhrt0ais,157267,4
62,Moody River - Re-Recorded In Stereo,Greatest Rock-N-Roll Songs,Pat Boone,35,4ulci5DuLTGczNRNYJjYQT,False,0.617,0.538,5,-13.224,0,0.0364,0.382,0.000241,0.0924,0.632,139.319,audio_features,4ulci5DuLTGczNRNYJjYQT,spotify:track:4ulci5DuLTGczNRNYJjYQT,https://api.spotify.com/v1/tracks/4ulci5DuLTGczNRNYJjYQT,https://api.spotify.com/v1/audio-analysis/4ulci5DuLTGczNRNYJjYQT,151160,4
63,Moody River,The Gold Collection,Pat Boone,26,3JhwxN5fPtpWh8O4qCBjYO,False,0.616,0.728,5,-7.365,0,0.0312,0.581,4.73e-05,0.102,0.685,139.428,audio_features,3JhwxN5fPtpWh8O4qCBjYO,spotify:track:3JhwxN5fPtpWh8O4qCBjYO,https://api.spotify.com/v1/tracks/3JhwxN5fPtpWh8O4qCBjYO,https://api.spotify.com/v1/audio-analysis/3JhwxN5fPtpWh8O4qCBjYO,153587,4
64,Moody River - Single Version,20th Century Masters: The Millennium Collection: Best Of Pat Boone,Pat Boone,6,1ZrNqxZPPtdzITexqLU03O,False,0.778,0.406,3,-9.957,1,0.0299,0.711,0.0,0.0893,0.53,130.026,audio_features,1ZrNqxZPPtdzITexqLU03O,spotify:track:1ZrNqxZPPtdzITexqLU03O,https://api.spotify.com/v1/tracks/1ZrNqxZPPtdzITexqLU03O,https://api.spotify.com/v1/audio-analysis/1ZrNqxZPPtdzITexqLU03O,157867,4
65,Moody River,The Gold Collection (Deluxe Version with Commentary),Pat Boone,7,1bwqpiqEwIcvYI7ougat6A,False,0.587,0.722,5,-7.374,0,0.0393,0.587,4.97e-05,0.095,0.637,139.581,audio_features,1bwqpiqEwIcvYI7ougat6A,spotify:track:1bwqpiqEwIcvYI7ougat6A,https://api.spotify.com/v1/tracks/1bwqpiqEwIcvYI7ougat6A,https://api.spotify.com/v1/audio-analysis/1bwqpiqEwIcvYI7ougat6A,153587,4
66,Quarter to Three,Rockmasters International Network Presents Dance 'Til Quarter to Three With U.S. Bonds,Gary U.S. Bonds,12,5mOECh8BAECe5HEHzJUvpd,False,0.455,0.819,0,-9.322,0,0.184,0.925,0.0441,0.84,0.902,163.686,audio_features,5mOECh8BAECe5HEHzJUvpd,spotify:track:5mOECh8BAECe5HEHzJUvpd,https://api.spotify.com/v1/tracks/5mOECh8BAECe5HEHzJUvpd,https://api.spotify.com/v1/audio-analysis/5mOECh8BAECe5HEHzJUvpd,150400,4
67,Tossin' and Turnin',Tossin' and Turnin',Bobby Lewis,36,0ZfkRyUUYS9Hvl6N5PXPot,False,0.561,0.737,0,-7.768,1,0.0432,0.363,0.0,0.117,0.962,142.031,audio_features,0ZfkRyUUYS9Hvl6N5PXPot,spotify:track:0ZfkRyUUYS9Hvl6N5PXPot,https://api.spotify.com/v1/tracks/0ZfkRyUUYS9Hvl6N5PXPot,https://api.spotify.com/v1/audio-analysis/0ZfkRyUUYS9Hvl6N5PXPot,156923,4
68,Tossin' and Turnin' - Stereo Version,Tossin' and Turnin',Bobby Lewis,9,7HDQqox0O0fTE7elQu4XxS,False,0.488,0.851,0,-7.933,1,0.0865,0.311,0.0,0.0891,0.882,141.794,audio_features,7HDQqox0O0fTE7elQu4XxS,spotify:track:7HDQqox0O0fTE7elQu4XxS,https://api.spotify.com/v1/tracks/7HDQqox0O0fTE7elQu4XxS,https://api.spotify.com/v1/audio-analysis/7HDQqox0O0fTE7elQu4XxS,153122,4
69,Wooden Heart,The Best Of Joe Dowell,Joe Dowell,22,2ELAMT68a78OGwhCgj9Kai,False,0.844,0.462,1,-9.855,1,0.0525,0.713,0.0234,0.106,0.947,84.913,audio_features,2ELAMT68a78OGwhCgj9Kai,spotify:track:2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/tracks/2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/audio-analysis/2ELAMT68a78OGwhCgj9Kai,118427,4
70,Hit the Road Jack,Soul,Ray Charles,60,2HoqbEOXgbDSLZ5XCePEXt,False,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,audio_features,2HoqbEOXgbDSLZ5XCePEXt,spotify:track:2HoqbEOXgbDSLZ5XCePEXt,https://api.spotify.com/v1/tracks/2HoqbEOXgbDSLZ5XCePEXt,https://api.spotify.com/v1/audio-analysis/2HoqbEOXgbDSLZ5XCePEXt,119880,4
71,Hit the Road Jack,True Genius,Ray Charles,59,5dUMh0ugelpKfoFp3qChuK,False,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,audio_features,5dUMh0ugelpKfoFp3qChuK,spotify:track:5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/tracks/5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/audio-analysis/5dUMh0ugelpKfoFp3qChuK,119880,4
72,Runaround Sue,Runaround Sue,Dion,63,1DndHckdH9m5rp6gYP086b,False,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,audio_features,1DndHckdH9m5rp6gYP086b,spotify:track:1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/tracks/1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/audio-analysis/1DndHckdH9m5rp6gYP086b,171600,4
73,Runaround Sue - Remastered 1991,The Best Of Dion & The Belmonts,Dion & The Belmonts,48,6AL6Wbn1xA3R86vAvuiho5,False,0.544,0.567,11,-10.8,0,0.0753,0.79,3.85e-06,0.363,0.559,78.227,audio_features,6AL6Wbn1xA3R86vAvuiho5,spotify:track:6AL6Wbn1xA3R86vAvuiho5,https://api.spotify.com/v1/tracks/6AL6Wbn1xA3R86vAvuiho5,https://api.spotify.com/v1/audio-analysis/6AL6Wbn1xA3R86vAvuiho5,159813,4
74,Runaround Sue - Remastered 1991,The Best Of Dion,Dion,54,3u6v1F9EQqYFaCAou7ipzN,False,0.452,0.489,2,-12.425,1,0.121,0.303,0.0,0.488,0.654,159.068,audio_features,3u6v1F9EQqYFaCAou7ipzN,spotify:track:3u6v1F9EQqYFaCAou7ipzN,https://api.spotify.com/v1/tracks/3u6v1F9EQqYFaCAou7ipzN,https://api.spotify.com/v1/audio-analysis/3u6v1F9EQqYFaCAou7ipzN,160307,4
75,Runaround Sue,The Complete Laurie Singles,Dion,50,56ovq6wDC51IgEmkBdugSJ,False,0.462,0.815,11,-4.186,0,0.0955,0.581,0.0,0.204,0.684,157.126,audio_features,56ovq6wDC51IgEmkBdugSJ,spotify:track:56ovq6wDC51IgEmkBdugSJ,https://api.spotify.com/v1/tracks/56ovq6wDC51IgEmkBdugSJ,https://api.spotify.com/v1/audio-analysis/56ovq6wDC51IgEmkBdugSJ,162080,4
76,Big Bad John,The Best Of Jimmy Dean,Jimmy Dean,53,61uAY9xdzYiIbYJ07XvKso,False,0.516,0.457,8,-12.609,1,0.184,0.596,0.0,0.106,0.455,173.934,audio_features,61uAY9xdzYiIbYJ07XvKso,spotify:track:61uAY9xdzYiIbYJ07XvKso,https://api.spotify.com/v1/tracks/61uAY9xdzYiIbYJ07XvKso,https://api.spotify.com/v1/audio-analysis/61uAY9xdzYiIbYJ07XvKso,182560,4
77,Big Bad John,Big Bad John and Other Fabulous Songs and Tales,Jimmy Dean,48,4cRJvAh0BwNng8nO5Vnf5F,False,0.504,0.361,8,-16.679,1,0.184,0.528,0.0,0.123,0.401,173.366,audio_features,4cRJvAh0BwNng8nO5Vnf5F,spotify:track:4cRJvAh0BwNng8nO5Vnf5F,https://api.spotify.com/v1/tracks/4cRJvAh0BwNng8nO5Vnf5F,https://api.spotify.com/v1/audio-analysis/4cRJvAh0BwNng8nO5Vnf5F,180893,4
78,Big Bad John,The Jimmy Dean Collection,Jimmy Dean,31,6AzGMTpVd6BCLxQkNktHpJ,False,0.67,0.321,8,-11.954,1,0.0426,0.326,1.34e-05,0.107,0.353,85.692,audio_features,6AzGMTpVd6BCLxQkNktHpJ,spotify:track:6AzGMTpVd6BCLxQkNktHpJ,https://api.spotify.com/v1/tracks/6AzGMTpVd6BCLxQkNktHpJ,https://api.spotify.com/v1/audio-analysis/6AzGMTpVd6BCLxQkNktHpJ,178943,4
79,Big Bad John,Jimmy Dean'S Greatest Hits,Jimmy Dean,11,1VxwgiIBK2R7cCGVPstOdm,False,0.553,0.395,8,-15.263,1,0.174,0.573,0.0,0.263,0.432,173.591,audio_features,1VxwgiIBK2R7cCGVPstOdm,spotify:track:1VxwgiIBK2R7cCGVPstOdm,https://api.spotify.com/v1/tracks/1VxwgiIBK2R7cCGVPstOdm,https://api.spotify.com/v1/audio-analysis/1VxwgiIBK2R7cCGVPstOdm,181360,4
80,Please Mr. Postman,Please Mr. Postman,The Marvelettes,65,6jX5mso4x00c1EiNMrTU9U,False,0.785,0.776,2,-5.259,1,0.0312,0.729,0.0,0.181,0.967,121.505,audio_features,6jX5mso4x00c1EiNMrTU9U,spotify:track:6jX5mso4x00c1EiNMrTU9U,https://api.spotify.com/v1/tracks/6jX5mso4x00c1EiNMrTU9U,https://api.spotify.com/v1/audio-analysis/6jX5mso4x00c1EiNMrTU9U,148040,4
81,Please Mr. Postman - Stereo Version,"Forever: The Complete Motown Albums, Volume 1",The Marvelettes,51,5fNDP3NTdE69szQHUl4fFr,False,0.781,0.837,2,-5.245,1,0.0325,0.711,6.69e-06,0.0565,0.961,120.586,audio_features,5fNDP3NTdE69szQHUl4fFr,spotify:track:5fNDP3NTdE69szQHUl4fFr,https://api.spotify.com/v1/tracks/5fNDP3NTdE69szQHUl4fFr,https://api.spotify.com/v1/audio-analysis/5fNDP3NTdE69szQHUl4fFr,149400,4
82,The Lion Sleeps Tonight (Wimoweh),Wimoweh!!! - The Best Of The Tokens,The Tokens,61,2F4FNcz68howQWD4zaGJSi,False,0.321,0.474,5,-9.383,1,0.0348,0.743,0.0,0.204,0.804,121.199,audio_features,2F4FNcz68howQWD4zaGJSi,spotify:track:2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/tracks/2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/audio-analysis/2F4FNcz68howQWD4zaGJSi,162093,4
83,The Lion Sleeps Tonight,Both Sides Now,The Tokens,53,5X6VbizePQKSnt55YWWyGS,False,0.551,0.362,5,-13.443,1,0.0388,0.654,0.000264,0.126,0.865,125.865,audio_features,5X6VbizePQKSnt55YWWyGS,spotify:track:5X6VbizePQKSnt55YWWyGS,https://api.spotify.com/v1/tracks/5X6VbizePQKSnt55YWWyGS,https://api.spotify.com/v1/audio-analysis/5X6VbizePQKSnt55YWWyGS,153653,4
84,The Lion Sleeps Tonight (Wimoweh),The Lion Sleeps Tonight,The Tokens,50,2QbSGkb3TgghEHpjKCsznm,False,0.433,0.478,5,-9.401,1,0.0336,0.759,0.0,0.162,0.751,121.946,audio_features,2QbSGkb3TgghEHpjKCsznm,spotify:track:2QbSGkb3TgghEHpjKCsznm,https://api.spotify.com/v1/tracks/2QbSGkb3TgghEHpjKCsznm,https://api.spotify.com/v1/audio-analysis/2QbSGkb3TgghEHpjKCsznm,161200,4
85,The Lion Sleeps Tonight,All Time Greatest Hits,The Tokens,32,1PuBQjeSP1DMbiLZhMNADs,False,0.41,0.46,5,-7.204,1,0.029,0.748,3.46e-06,0.082,0.635,59.824,audio_features,1PuBQjeSP1DMbiLZhMNADs,spotify:track:1PuBQjeSP1DMbiLZhMNADs,https://api.spotify.com/v1/tracks/1PuBQjeSP1DMbiLZhMNADs,https://api.spotify.com/v1/audio-analysis/1PuBQjeSP1DMbiLZhMNADs,162133,4
86,Duke of Earl,The Duke Of Earl,Gene Chandler,54,6Hy22YDN9HJMRlJP1LwnJy,False,0.422,0.28,5,-11.277,1,0.0365,0.824,0.0,0.297,0.496,100.839,audio_features,6Hy22YDN9HJMRlJP1LwnJy,spotify:track:6Hy22YDN9HJMRlJP1LwnJy,https://api.spotify.com/v1/tracks/6Hy22YDN9HJMRlJP1LwnJy,https://api.spotify.com/v1/audio-analysis/6Hy22YDN9HJMRlJP1LwnJy,147841,4
87,Duke of Earl - Remastered,The Duke of Soul (Remastered),Gene Chandler,25,39J1xfhjVTnvk8DGKblMeG,False,0.339,0.487,0,-8.496,1,0.0361,0.495,0.0,0.226,0.349,105.04,audio_features,39J1xfhjVTnvk8DGKblMeG,spotify:track:39J1xfhjVTnvk8DGKblMeG,https://api.spotify.com/v1/tracks/39J1xfhjVTnvk8DGKblMeG,https://api.spotify.com/v1/audio-analysis/39J1xfhjVTnvk8DGKblMeG,136882,4
88,Hey! Baby - Remastered,Hey! Baby (Deluxe Edition Remastered),Bruce Channel,61,0obIo2GEab6qqms6t3JaMY,False,0.515,0.623,9,-5.597,1,0.036,0.359,0.0,0.274,0.643,64.253,audio_features,0obIo2GEab6qqms6t3JaMY,spotify:track:0obIo2GEab6qqms6t3JaMY,https://api.spotify.com/v1/tracks/0obIo2GEab6qqms6t3JaMY,https://api.spotify.com/v1/audio-analysis/0obIo2GEab6qqms6t3JaMY,143627,4
89,Johnny Angel - Single Version,Shelley!,Shelley Fabares,40,6XEW0P64pYXfD06e4oLcWz,False,0.369,0.385,0,-9.132,1,0.0282,0.872,0.0,0.279,0.735,108.025,audio_features,6XEW0P64pYXfD06e4oLcWz,spotify:track:6XEW0P64pYXfD06e4oLcWz,https://api.spotify.com/v1/tracks/6XEW0P64pYXfD06e4oLcWz,https://api.spotify.com/v1/audio-analysis/6XEW0P64pYXfD06e4oLcWz,139320,4
90,Johnny Angel - Single Version,The Best Of Shelley Fabares,Shelley Fabares,31,5j4CGIpT35ipZrF93ejrhl,False,0.369,0.385,0,-9.132,1,0.0282,0.872,0.0,0.279,0.735,108.025,audio_features,5j4CGIpT35ipZrF93ejrhl,spotify:track:5j4CGIpT35ipZrF93ejrhl,https://api.spotify.com/v1/tracks/5j4CGIpT35ipZrF93ejrhl,https://api.spotify.com/v1/audio-analysis/5j4CGIpT35ipZrF93ejrhl,139320,4
91,Johnny Angel,Funny Face!,Shelley Fabares,5,0uyr9z8AgTzRX0Gr4IOOkZ,False,0.543,0.364,0,-12.402,1,0.0356,0.846,0.0,0.499,0.758,109.026,audio_features,0uyr9z8AgTzRX0Gr4IOOkZ,spotify:track:0uyr9z8AgTzRX0Gr4IOOkZ,https://api.spotify.com/v1/tracks/0uyr9z8AgTzRX0Gr4IOOkZ,https://api.spotify.com/v1/audio-analysis/0uyr9z8AgTzRX0Gr4IOOkZ,131422,4
92,Johnny Angel (Single Version),All the Hits and More,Shelley Fabares,6,3kMvGAX3iJWiZ1nIWyif6r,False,0.369,0.385,0,-9.132,1,0.0282,0.872,0.0,0.279,0.735,108.025,audio_features,3kMvGAX3iJWiZ1nIWyif6r,spotify:track:3kMvGAX3iJWiZ1nIWyif6r,https://api.spotify.com/v1/tracks/3kMvGAX3iJWiZ1nIWyif6r,https://api.spotify.com/v1/audio-analysis/3kMvGAX3iJWiZ1nIWyif6r,139320,4
93,Good Luck Charm,"Elvis' Golden Records, Vol. 3",Elvis Presley,52,19gotedXtqeE8dWju6WURW,False,0.618,0.467,2,-13.166,1,0.0336,0.56,1.05e-05,0.5,0.904,121.646,audio_features,19gotedXtqeE8dWju6WURW,spotify:track:19gotedXtqeE8dWju6WURW,https://api.spotify.com/v1/tracks/19gotedXtqeE8dWju6WURW,https://api.spotify.com/v1/audio-analysis/19gotedXtqeE8dWju6WURW,145080,4
94,Good Luck Charm,Elvis 30 #1 Hits,Elvis Presley,41,4ZexY8LcZkPd89dYPxf8LH,False,0.601,0.564,11,-8.501,0,0.0404,0.641,0.0,0.39,0.808,120.848,audio_features,4ZexY8LcZkPd89dYPxf8LH,spotify:track:4ZexY8LcZkPd89dYPxf8LH,https://api.spotify.com/v1/tracks/4ZexY8LcZkPd89dYPxf8LH,https://api.spotify.com/v1/audio-analysis/4ZexY8LcZkPd89dYPxf8LH,145400,4
95,Good Luck Charm,The 50 Greatest Hits,Elvis Presley,20,1uXI9YpSkgMFR6AEOSxcpe,False,0.621,0.482,2,-13.18,1,0.0347,0.614,1.63e-05,0.426,0.901,121.622,audio_features,1uXI9YpSkgMFR6AEOSxcpe,spotify:track:1uXI9YpSkgMFR6AEOSxcpe,https://api.spotify.com/v1/tracks/1uXI9YpSkgMFR6AEOSxcpe,https://api.spotify.com/v1/audio-analysis/1uXI9YpSkgMFR6AEOSxcpe,145093,4
96,Good Luck Charm,Suspicious Minds: 60 Greatest Hits of Elvis Presley,Elvis Presley,12,5eVIYjFj6uocTvk8P4agXH,False,0.62,0.529,2,-9.834,1,0.0429,0.616,0.0,0.505,0.789,121.2,audio_features,5eVIYjFj6uocTvk8P4agXH,spotify:track:5eVIYjFj6uocTvk8P4agXH,https://api.spotify.com/v1/tracks/5eVIYjFj6uocTvk8P4agXH,https://api.spotify.com/v1/audio-analysis/5eVIYjFj6uocTvk8P4agXH,146480,4
97,Soldier Boy,20 Greatest Hits,The Shirelles,36,6g4Oyy8IwraOjPl7nqnROq,False,0.569,0.198,10,-15.481,1,0.0265,0.754,0.0002,0.331,0.622,97.595,audio_features,6g4Oyy8IwraOjPl7nqnROq,spotify:track:6g4Oyy8IwraOjPl7nqnROq,https://api.spotify.com/v1/tracks/6g4Oyy8IwraOjPl7nqnROq,https://api.spotify.com/v1/audio-analysis/6g4Oyy8IwraOjPl7nqnROq,162013,4
98,Soldier Boy,Baby It's You,The Shirelles,36,7Ag7rVozR1OhzSdqc9K0KN,False,0.546,0.21,10,-14.006,1,0.0272,0.85,1.5e-05,0.348,0.511,97.716,audio_features,7Ag7rVozR1OhzSdqc9K0KN,spotify:track:7Ag7rVozR1OhzSdqc9K0KN,https://api.spotify.com/v1/tracks/7Ag7rVozR1OhzSdqc9K0KN,https://api.spotify.com/v1/audio-analysis/7Ag7rVozR1OhzSdqc9K0KN,161747,4
99,Soldier Boy,The Best Of The Shirelles,The Shirelles,18,6sVypbcpPNKuQyN3XcObDG,False,0.558,0.219,10,-14.086,1,0.0258,0.76,4.33e-05,0.292,0.531,97.631,audio_features,6sVypbcpPNKuQyN3XcObDG,spotify:track:6sVypbcpPNKuQyN3XcObDG,https://api.spotify.com/v1/tracks/6sVypbcpPNKuQyN3XcObDG,https://api.spotify.com/v1/audio-analysis/6sVypbcpPNKuQyN3XcObDG,161787,4
100,Soldier Boy,Will You Still Love Me Tomorrow,The Shirelles,14,6ALjtLi9T1e5eNIvOkdJTm,False,0.576,0.238,10,-13.354,1,0.0259,0.755,0.00026,0.294,0.581,97.587,audio_features,6ALjtLi9T1e5eNIvOkdJTm,spotify:track:6ALjtLi9T1e5eNIvOkdJTm,https://api.spotify.com/v1/tracks/6ALjtLi9T1e5eNIvOkdJTm,https://api.spotify.com/v1/audio-analysis/6ALjtLi9T1e5eNIvOkdJTm,162027,4
101,I Can't Stop Loving You,"Modern Sounds in Country and Western Music, Vols 1 & 2",Ray Charles,61,79nJj5dMyTsUzKvN5jUXsJ,False,0.31,0.279,5,-13.552,1,0.0308,0.815,0.0,0.318,0.377,79.397,audio_features,79nJj5dMyTsUzKvN5jUXsJ,spotify:track:79nJj5dMyTsUzKvN5jUXsJ,https://api.spotify.com/v1/tracks/79nJj5dMyTsUzKvN5jUXsJ,https://api.spotify.com/v1/audio-analysis/79nJj5dMyTsUzKvN5jUXsJ,256120,3
102,The Stripper,The Stripper,David Rose Orchestra,23,57kFkrxZb3LzwDtcFQ05fl,False,0.639,0.351,0,-12.592,1,0.0322,0.0978,0.713,0.0479,0.767,93.723,audio_features,57kFkrxZb3LzwDtcFQ05fl,spotify:track:57kFkrxZb3LzwDtcFQ05fl,https://api.spotify.com/v1/tracks/57kFkrxZb3LzwDtcFQ05fl,https://api.spotify.com/v1/audio-analysis/57kFkrxZb3LzwDtcFQ05fl,119119,4
103,Roses Are Red (My Love),16 Most Requested Songs,Bobby Vinton,40,5zw4SajQ2IKvjnSWXOSDrh,False,0.499,0.145,5,-14.145,1,0.0319,0.756,0.0,0.35,0.48,101.949,audio_features,5zw4SajQ2IKvjnSWXOSDrh,spotify:track:5zw4SajQ2IKvjnSWXOSDrh,https://api.spotify.com/v1/tracks/5zw4SajQ2IKvjnSWXOSDrh,https://api.spotify.com/v1/audio-analysis/5zw4SajQ2IKvjnSWXOSDrh,158407,4
104,Roses Are Red (My Love) - Single Version,The Best Of Bobby Vinton,Bobby Vinton,43,0qYok0f8O5DE8yJSo146dn,False,0.515,0.218,5,-10.071,1,0.0287,0.828,0.0,0.302,0.534,102.997,audio_features,0qYok0f8O5DE8yJSo146dn,spotify:track:0qYok0f8O5DE8yJSo146dn,https://api.spotify.com/v1/tracks/0qYok0f8O5DE8yJSo146dn,https://api.spotify.com/v1/audio-analysis/0qYok0f8O5DE8yJSo146dn,158933,4
105,Breaking Up Is Hard to Do,Neil Sedaka Sings The Hits,Neil Sedaka,46,64UJ810pLNwurMLRCPJPoa,False,0.742,0.663,8,-7.59,0,0.0339,0.85,0.0,0.0936,0.967,116.603,audio_features,64UJ810pLNwurMLRCPJPoa,spotify:track:64UJ810pLNwurMLRCPJPoa,https://api.spotify.com/v1/tracks/64UJ810pLNwurMLRCPJPoa,https://api.spotify.com/v1/audio-analysis/64UJ810pLNwurMLRCPJPoa,136093,4
106,Breaking Up Is Hard to Do,All Time Greatest Hits,Neil Sedaka,34,7pr4PuJDoPWSBXf5pzLbpZ,False,0.734,0.552,8,-11.146,0,0.0365,0.866,0.0,0.0608,0.966,116.526,audio_features,7pr4PuJDoPWSBXf5pzLbpZ,spotify:track:7pr4PuJDoPWSBXf5pzLbpZ,https://api.spotify.com/v1/tracks/7pr4PuJDoPWSBXf5pzLbpZ,https://api.spotify.com/v1/audio-analysis/7pr4PuJDoPWSBXf5pzLbpZ,136733,4
107,Breaking Up Is Hard to Do - Remastered,The Very Best Of Neil Sedaka,Neil Sedaka,18,39DSvayPtd1mLyc1Sdxgxw,False,0.743,0.648,8,-8.773,0,0.0381,0.609,0.0,0.0611,0.97,116.37,audio_features,39DSvayPtd1mLyc1Sdxgxw,spotify:track:39DSvayPtd1mLyc1Sdxgxw,https://api.spotify.com/v1/tracks/39DSvayPtd1mLyc1Sdxgxw,https://api.spotify.com/v1/audio-analysis/39DSvayPtd1mLyc1Sdxgxw,137440,4
108,Sheila,Sheila,Tommy Roe,41,5Mzu8smN6fRBCaUaTytD1W,False,0.422,0.575,4,-8.993,1,0.107,0.275,0.0,0.062,0.475,135.63,audio_features,5Mzu8smN6fRBCaUaTytD1W,spotify:track:5Mzu8smN6fRBCaUaTytD1W,https://api.spotify.com/v1/tracks/5Mzu8smN6fRBCaUaTytD1W,https://api.spotify.com/v1/audio-analysis/5Mzu8smN6fRBCaUaTytD1W,127067,4
109,Sherry,Sherry and 11 Other Hits,Frankie Valli & The Four Seasons,59,7sqK6f8dHVx3Q1GjFrVyGl,False,0.701,0.471,0,-8.072,1,0.0421,0.647,0.0,0.125,0.69,117.564,audio_features,7sqK6f8dHVx3Q1GjFrVyGl,spotify:track:7sqK6f8dHVx3Q1GjFrVyGl,https://api.spotify.com/v1/tracks/7sqK6f8dHVx3Q1GjFrVyGl,https://api.spotify.com/v1/audio-analysis/7sqK6f8dHVx3Q1GjFrVyGl,152160,4
110,Sherry,The Very Best of Frankie Valli & The 4 Seasons,Frankie Valli & The Four Seasons,52,0NpvdCO506uO58D4AbKzki,False,0.703,0.478,7,-8.062,1,0.0441,0.626,0.0,0.113,0.734,117.562,audio_features,0NpvdCO506uO58D4AbKzki,spotify:track:0NpvdCO506uO58D4AbKzki,https://api.spotify.com/v1/tracks/0NpvdCO506uO58D4AbKzki,https://api.spotify.com/v1/audio-analysis/0NpvdCO506uO58D4AbKzki,152160,4
